"","country","year","N_area","Nt_area","yield","suit","cropsuit","manure_area","netcap_area","netcap14_area","market"
"35","Belgium",2010,3325007.20210605,0.115509800199107,130009331.674821,42.2769532294,47.25347614,365.193116065057,0.0243552570064713,0.026303677566989,34376.6584817
"36","Belgium",2014,3355921.90969554,0.116583768307992,136688650.064632,42.2769532294,47.25375475,348.768153567625,0.0285687907078508,0.0285687907078508,34376.452567
"37","Bolivia_(Plurinational_State_of)",2000,134915.425291326,0.00455673101270751,25148926.0291527,39.7738498443,48.1320222,29.0194785773078,0.000601603853956194,0.00083622935699911,1179.37265089
"38","Bolivia_(Plurinational_State_of)",2006,488909.531652981,0.0165127836233763,28011482.065076,39.7738498443,48.34248112,32.1068793612462,0.00057441165195996,0.000677805749312753,1103.16797837
"39","Bolivia_(Plurinational_State_of)",2010,445007.74922193,0.015030013116707,27396336.4748851,39.7738498443,48.33440691,36.1687794153021,0.000738472222333214,0.000797550000119871,1088.79531919
"40","Bolivia_(Plurinational_State_of)",2014,444108.862996415,0.0149996534841308,29875787.3119485,39.7738498443,48.32009784,31.3764079046547,0.00098201020502979,0.00098201020502979,1077.68020396
"41","Brazil",2000,948240.9334864,0.0320265741282438,43374847.113015,30.0376413841,37.00998081,35.3110255518012,0.00111880552547037,0.00155513968040382,1118.5452879
"42","Brazil",2006,1040378.00057356,0.0351384779754828,47530108.7491308,30.0376413841,36.90702921,31.9714975578359,0.00135483185767437,0.00159870159205575,1097.77453176
"43","Brazil",2010,1038481.89729286,0.0350744376138728,58105531.8526671,30.0376413841,36.89481484,32.8438772150352,0.00208279149348269,0.00224941481296131,1092.84622071
"44","Brazil",2014,1185853.84643223,0.0400518842594024,58091158.5580399,30.0376413841,36.88908152,27.2429554126004,0.00163249800300596,0.00163249800300596,1088.67283324
"45","Bulgaria",2000,1555178.67528865,0.0433698669609339,29334419.5076431,48.5668956713,54.50222805,25.3463936934431,0.000531565081314502,0.000738875463027158,5095.2661313
"46","Bulgaria",2006,3559372.33615065,0.0992615878395006,41073031.6928446,48.5668956713,54.52916084,20.8539365317238,0.000728090144000166,0.000859146369920196,5090.54237211
"47","Bulgaria",2010,3633246.09167946,0.101321733725049,49146814.8433666,48.5668956713,54.54578628,15.0753302191703,0.000781510282384794,0.000844031104975578,5087.19685381
"48","Bulgaria",2014,3763898.36143635,0.104965283914835,57872911.6611195,48.5668956713,54.55836224,12.9340327774299,0.000814088601090495,0.000814088601090495,5085.00014457
"49","Cambodia",2000,152131.786548252,0.00499933832286903,25487204.9515564,52.7289845791,54.33338177,28.5340825871086,0.000306841741534209,0.00042651002073255,670.365884705
"50","Cambodia",2006,997448.018289798,0.0327780289448212,32661488.4229056,52.7289845791,54.46213816,23.5591783255434,0.000286445515592347,0.000338005708398969,645.404290511
"51","Cambodia",2010,788686.91951,0.0259177442854869,39336437.2360198,52.7289845791,54.44562909,19.830322743038,0.000373990064894577,0.000403909270086143,640.242954456
"52","Cambodia",2014,912529.865566058,0.0299874577903544,46519121.131204,52.7289845791,54.41179501,16.9717050122401,0.000617852374924671,0.000617852374924671,633.019409734
"53","Canada",2000,1861523.04406734,0.0597205080224549,37635400.8272899,5.87949505266,51.86191616,10.6834701256762,0.00101212626875588,0.00140685551357067,7901.17852127
"54","Canada",2006,1867365.69116256,0.0599079490825236,41651758.3611667,5.87949505266,51.77344248,12.3184198153895,0.00148036385329377,0.00174682934688665,7870.28840833
"55","Canada",2010,2550849.99742186,0.0818351715927508,45747829.079005,5.87949505266,51.7388837,11.4165039572057,0.00183848756220822,0.00198556656718487,7867.50140125
"56","Canada",2014,2785184.15202478,0.0893529698840477,46988535.8097449,5.87949505266,51.71508144,9.96735259090003,0.00176553772272892,0.00176553772272892,7857.78302339
"57","Chile",2000,2032140.25082659,0.0686349724882652,61809049.2680971,13.5896658597,47.02702745,170.34209980119,0.00873810643370373,0.0121459679428482,3217.11638516
"58","Chile",2006,4672862.18910071,0.157824622419602,84043093.2447537,13.5896658597,47.2034544,209.528395372276,0.0144368055992263,0.0170354306070871,3226.13848983
"59","Chile",2010,5828116.12092128,0.196843003062972,95969897.253881,13.5896658597,47.19484224,232.342487577339,0.0249652679597176,0.026962489396495,3218.57376764
"60","Chile",2014,4189673.21349145,0.141505048987559,89326789.7566707,13.5896658597,47.29349983,322.172931696897,0.0305131731325999,0.0305131731325999,3210.89186675
"61","China,_mainland",2000,4693633.94791498,0.116945544691196,56082730.0037767,25.6035428174,55.51475531,40.7544825306414,0.000541014782123611,0.000752010547151819,2948.81393224
"62","China,_mainland",2006,6518047.5711367,0.162402230763717,63829291.1218291,25.6035428174,55.23318421,43.9295506402182,0.000990846494725214,0.00116919886377575,2916.72882989
"63","China,_mainland",2010,6191405.74747674,0.15426369537499,66629425.6298961,25.6035428174,55.02893,43.4010618148307,0.00211604916476508,0.00228533309794629,2894.48532652
"64","China,_mainland",2014,4651091.18880521,0.115885558720418,72252132.466011,25.6035428174,54.91474586,40.6234894721761,0.00364400743006507,0.00364400743006507,2875.17208813
"65","Colombia",2000,1711171.39352674,0.0577943384909786,61341875.1165328,38.143092257,49.25409545,140.533377601697,0.00366504473474786,0.00509441218129952,2743.74158491
"66","Colombia",2006,989161.7849616,0.0334086645199155,67300286.2014578,38.143092257,49.05305353,135.367781931169,0.00526445409228176,0.00621205582889247,2711.50179873
"67","Colombia",2010,908915.672403152,0.0306983743588407,69007917.4311891,38.143092257,49.02031714,161.186064384059,0.00834386909859098,0.00901137862647826,2710.98105167
"68","Colombia",2014,1072529.87367638,0.0362243985584548,79052049.6019733,38.143092257,49.01607506,171.649664681295,0.00902767565645143,0.00902767565645143,2699.03509263
"69","Costa_Rica",2000,3182521.07093054,0.107488765137048,75788931.4169764,49.3526438825,58.14661009,150.460851048015,0.00797606659729449,0.0110867325702393,3030.93353028
"70","Costa_Rica",2006,1124887.8816749,0.0379927757347138,88110307.5114083,49.3526438825,58.14285714,177.838105716621,0.0144130133720798,0.0170073557790542,2992.23352259
"71","Costa_Rica",2010,1134046.85648654,0.0383021175648172,75569999.9096711,49.3526438825,58.08272462,167.90381700533,0.0198710983869841,0.0214607862579429,2974.59434578
"72","Costa_Rica",2014,1355283.98859258,0.0457743402469398,78124715.8393482,49.3526438825,58.00160707,189.999162096151,0.0278660371111463,0.0278660371111463,2948.14143105
"73","Croatia",2000,3491617.79138123,0.0973720907422596,52692054.4619531,52.130871114,54.49706717,48.8675172675543,NA,NA,8389.06242787
"74","Croatia",2006,733340.182109359,0.0204509402299299,73073926.3777036,52.130871114,54.46882792,55.6722591212119,NA,NA,8350.87653464
"75","Croatia",2010,627986.309864811,0.0175128961995763,74544323.8444691,52.130871114,54.45980414,49.184829734597,NA,NA,8356.65316616
"76","Croatia",2014,4253480.08868797,0.118618438188872,82427494.6148389,52.130871114,54.432829,53.5494012083747,NA,NA,8362.63105847
"77","Cyprus",2000,2843860.72095614,0.0793078397248476,17430617.5867426,60.4841569957,64.00471476,105.731953236665,0.0148551700327982,0.0206486863455895,14717.2896479
"78","Cyprus",2006,2783735.05443189,0.0776310920947981,21984063.6612835,60.4841569957,64.00925153,112.117406667461,0.0243180232459201,0.0286952674301857,14662.787409
"79","Cyprus",2010,3100275.89230112,0.0864585884103216,31352134.4021147,60.4841569957,64.00966657,184.767084200672,0.0397384217192577,0.0429174954567983,14660.7674112
"80","Cyprus",2014,2876155.95489227,0.0802084693576595,14212543.3113826,60.4841569957,64.00458813,169.091298731564,0.0390821320371542,0.0390821320371542,14666.0511837
"81","Czechia",2000,2771451.40960995,0.0962794301265898,54849609.9655199,44.2630979821,52.66533393,49.5992992168097,0.00266989412791252,0.0037111528377984,16752.5302218
"82","Czechia",2006,2663404.17120525,0.0925258999350502,59465821.6974154,44.2630979821,52.61398501,45.1286674234971,0.00573514373398186,0.00676746960609859,16716.9591373
"83","Czechia",2010,2818837.63883275,0.0979256141908672,65115933.1249823,44.2630979821,52.60259024,40.2164598482025,0.00757139640180798,0.00817710811395262,16714.9149935
"84","Czechia",2014,2841879.48356002,0.0987260812933082,86906965.9081654,44.2630979821,52.58389187,39.5544121256301,0.00842239066549056,0.00842239066549056,16712.2332888
"85","Denmark",2000,3362913.06222264,0.116826638949311,86797971.4352256,26.9191713594,29.46591719,110.249668289788,0.0146747377466312,0.0203978854678174,12258.4056734
"86","Denmark",2006,2589692.40087017,0.0899651740941152,81667641.7378123,26.9191713594,29.36414227,108.923966150684,0.0228596505877063,0.0269743876934935,12147.8800763
"87","Denmark",2010,2731261.8701124,0.0948832570071708,82273214.908434,26.9191713594,29.35698851,106.119355051701,0.0244002304721565,0.026352248909929,12145.0140434
"88","Denmark",2014,2556615.73787007,0.0888161002719668,95029096.1540204,26.9191713594,29.35183229,102.837412293947,0.0241091984396628,0.0241091984396628,12144.4785837
"89","Dominican_Republic",2000,2730713.99235397,0.0922291065600908,48743019.7490017,54.9936276969,59.34870138,98.4586391983838,0.00608992506807386,0.00846499584462267,3849.72653409
"90","Dominican_Republic",2006,1318088.09674852,0.0445180593320988,56860242.9945344,54.9936276969,59.2729781,220.059764190237,0.0110926895107009,0.0130893736226271,3848.85684592
"91","Dominican_Republic",2010,1148300.58290494,0.03878353321523,57524992.3766574,54.9936276969,59.23858148,193.786748022693,0.0130073326136331,0.0140479192227237,3842.86493394
"92","Dominican_Republic",2014,1444918.92257935,0.0488017352437501,51779192.7849801,54.9936276969,59.21295898,183.51943775981,0.0139062628477456,0.0139062628477456,3837.24047585
"93","Ecuador",2000,1508589.49177497,0.050952191032063,37771758.7374434,37.2688721754,51.78688783,69.5283888477953,0.00352282570309631,0.00489672772730387,1882.86082392
"94","Ecuador",2006,832384.415847707,0.028113552427363,46096088.5267834,37.2688721754,51.6124847,74.7270467268994,0.00468873762808468,0.00553271040113993,1863.4463562
"95","Ecuador",2010,780100.301994172,0.0263476710053249,53233898.0760203,37.2688721754,51.41674064,77.1284778442901,0.00523152753388908,0.00565004973660021,1853.39799553
"96","Ecuador",2014,870870.36043311,0.0294134045151949,59687420.2000455,37.2688721754,51.25425835,73.4851530286738,0.00634026639988738,0.00634026639988738,1870.91405871
"97","Egypt",2000,4763867.4434193,0.160898299604975,99304605.5310442,1.35183899963,24.53052813,8.19766092537857,0.00574058349430275,0.00797941105708082,2991.93233107
"98","Egypt",2006,7796371.41933638,0.263320279029358,101843961.05886,1.35183899963,24.24494946,8.12217859873158,0.00597549663533318,0.00705108602969316,2976.18158416
"99","Egypt",2010,6875088.40514998,0.232204201137162,90234955.3347256,1.35183899963,23.90483664,8.36556483925835,0.0091010068713532,0.00982908742106145,2967.15649875
"100","Egypt",2014,6018515.8640801,0.203273701499343,99271060.1925544,1.35183899963,23.68838343,8.73076076798047,0.00891721645805982,0.00891721645805982,2962.42946539
"101","El_Salvador",2000,2255692.13203526,0.076185375178343,41539231.0259261,51.2445280576,53.38164963,38.5480085373793,0.00614732866370852,0.00854478684255484,5030.26722351
"102","El_Salvador",2006,857522.42999319,0.0289625818723449,50091028.7598375,51.2445280576,53.37181846,49.554376894699,0.00777052626859203,0.00916922099693859,5024.83537868
"103","El_Salvador",2010,768622.822856622,0.0259600223356428,49190083.2368118,51.2445280576,53.35645602,42.5820205262799,0.00923184019228101,0.00997038740766349,5021.61912847
"104","El_Salvador",2014,905854.403306836,0.0305949808454652,48025118.3032493,51.2445280576,53.28459241,32.3844483387131,0.00905489425397375,0.00905489425397375,5016.63248321
"105","Estonia",2000,1433455.75750541,0.0399753330503038,30419815.2546119,38.5953976371,46.19947938,44.5476015419942,0.000815806680528914,0.00113397128593519,8636.04224954
"106","Estonia",2006,3000764.25174721,0.0836834689462597,30856345.1376554,38.5953976371,46.24117588,42.8141411852328,0.00390600382579579,0.00460908451443904,8610.03267007
"107","Estonia",2010,3146677.995925,0.0877526217537896,33761456.9620487,38.5953976371,46.27746383,37.0060106988523,0.00524333790251382,0.00566280493471493,8608.83112444
"108","Estonia",2014,3176138.7108095,0.0885742040616092,50811117.6901571,38.5953976371,46.27027901,35.4637857329843,0.00716921465968586,0.00716921465968586,8593.07688134
"109","Ethiopia",2000,280255.264398823,0.0094655437063857,18587024.1032731,36.95663439,50.31514677,10.0369612002994,0.00139551606863232,0.00193976733539893,107.347844503
"110","Ethiopia",2006,477190.912387253,0.0161169905128482,25825409.4962245,36.95663439,50.27432634,10.8926777637431,0.00136818333116205,0.00161445633077122,107.240767672
"111","Ethiopia",2010,402116.362548576,0.0135813684460885,30029698.5706741,36.95663439,50.2285142,14.8535646371182,0.00109830529052942,0.00118616971377178,107.119344538
"112","Ethiopia",2014,460856.501382513,0.0155653003184996,38104587.7701058,36.95663439,50.21643442,15.5394745502129,0.00155568706068585,0.00155568706068585,107.106650081
"113","Finland",2000,2333274.1272196,0.0810572765298584,48019497.6280735,6.28209998404,16.26134063,63.3630030078778,0.0152625686321318,0.0212149703986632,13165.0788229
"114","Finland",2006,2323204.22916974,0.0807074511487196,46342889.9684764,6.28209998404,16.13112204,53.5651492228546,0.0230698117338004,0.0272223778458844,12972.7730528
"115","Finland",2010,2432661.02421647,0.0845099489352733,42087482.9946217,6.28209998404,16.09966392,55.7624250388431,0.0296669774112585,0.0320403356041592,12941.7182302
"116","Finland",2014,2325238.67385757,0.0807781271759054,52717505.6553341,6.28209998404,16.0221781,54.3318961313013,0.0312567878077374,0.0312567878077374,12877.0580074
"117","France",2000,2233466.73615375,0.0775899962806281,94319462.5572382,44.0256133376,49.09173818,91.6390365253699,0.00771820494321834,0.0107283048710735,19311.381923
"118","France",2006,2926811.26206439,0.101676587012327,89215938.0659459,44.0256133376,49.15522846,83.5823151339058,0.0121745139408554,0.0143659264502093,19239.4965789
"119","France",2010,3087684.53298425,0.107265278480292,93133592.4597245,44.0256133376,49.11723183,81.8559343303216,0.013581054157868,0.0146675384904975,19233.7554479
"120","France",2014,3089225.43899687,0.107318809114912,100749776.487855,44.0256133376,49.09153444,75.568226157321,0.013672597953817,0.013672597953817,19204.0660069
"121","Germany",2000,4710862.20988086,0.163654007210629,89905044.9961735,40.6836811834,44.03927142,103.674519973224,0.0147461764944291,0.0204971853272565,25672.2072012
"122","Germany",2006,2648599.85632825,0.0920116022660276,89890043.7379289,40.6836811834,44.05093482,94.0955901333129,0.0206328036641846,0.0243467083237379,25598.5267813
"123","Germany",2010,2804126.93752622,0.0974145686305357,93200816.1294137,40.6836811834,44.0644526,95.3456650091887,0.0242635473648235,0.0262046311540094,25602.3316999
"124","Germany",2014,2777353.45653538,0.0964844655504802,110926941.658664,40.6836811834,44.10045616,100.527537609276,0.027381250825344,0.027381250825344,25605.1134573
"125","Greece",2000,2748807.27051953,0.0954927792043429,55883883.200722,35.1510883808,42.0102758,50.8982225840242,0.00919503968420482,0.0127811051610447,12442.4284418
"126","Greece",2006,3293501.78328418,0.114415310950783,57147094.2835854,35.1510883808,42.03501189,53.5481565455794,0.0167969337770754,0.019820381856949,12419.8542205
"127","Greece",2010,3371398.77110404,0.117121430051363,58152641.4820707,35.1510883808,42.04389513,51.6763821919439,0.0196939341592381,0.0212694488919772,12412.203343
"128","Greece",2014,3263222.90917865,0.113363431515464,60974368.9610696,35.1510883808,42.0418254,57.4856112172219,0.0200461042963459,0.0200461042963459,12406.2546605
"129","Guatemala",2000,2682529.33619508,0.0906016831829511,46841910.2937458,47.8635737427,61.9738339,45.8619590949761,0.0035397840678689,0.00492029985433777,1143.54390386
"130","Guatemala",2006,1018442.05697872,0.0343975975738849,59881521.0664707,47.8635737427,61.5833998,76.6178055886265,0.00572121909117302,0.00675103852758417,1105.34385002
"131","Guatemala",2010,939308.100023194,0.0317248701593666,52689733.4744296,47.8635737427,61.44224578,58.6597517772408,0.00550037258979666,0.00594040239698039,1094.66806055
"132","Guatemala",2014,1048536.17308168,0.0354140179857856,63273980.8908925,47.8635737427,61.3610908,56.2337266739187,0.00608440360356029,0.00608440360356029,1091.59669883
"133","Guinea",2000,175743.8697809,0.0059357003841083,20202111.7266427,48.8190976393,45.15961268,3.3422776018629,0.000466591709424637,0.000648562476100245,182.973278247
"134","Guinea",2006,632807.20081048,0.0213728874275959,20989605.6974006,48.8190976393,45.15857929,3.66466530213139,0.000234160074040554,0.000276308887367854,183.027076676
"135","Guinea",2010,643672.860381462,0.0217398720613671,17226032.8234514,48.8190976393,45.14739413,3.37314623061395,0.000331604004326767,0.000358132324672909,182.576605365
"136","Guinea",2014,739525.612062599,0.0249772721236331,17962181.7041236,48.8190976393,45.14528916,3.68946074470159,0.000455138534131267,0.000455138534131267,182.402063764
"137","Honduras",2000,2363601.91022571,0.0798299979617873,35436693.6853603,49.1393205278,57.17729999,42.2279127946916,0.00198691769395104,0.00276181559459194,1474.46699049
"138","Honduras",2006,833270.18327673,0.0281434689762317,48480277.9781623,49.1393205278,57.18286031,61.8186157337914,0.00250543054673518,0.00295640804514751,1469.34792943
"139","Honduras",2010,822010.500674795,0.027763176324041,54823902.947702,49.1393205278,57.17490184,64.173904516438,0.00356542268324372,0.00385065649790322,1463.35084522
"140","Honduras",2014,869844.210480959,0.0293787465856025,53275898.8347083,49.1393205278,57.15591939,57.3958592042337,0.00416214245533115,0.00416214245533115,1456.77241702
"141","Hungary",2000,1443941.33017233,0.0501621092555209,49403017.7395833,55.8074487732,56.83434424,30.7821767135769,0.00449779937088086,0.0062519411255244,9400.19165579
"142","Hungary",2006,3208758.1119774,0.111471340022063,66863167.4460844,55.8074487732,56.81275777,25.8606471610965,0.00715775851961943,0.00844615505315093,9362.87935907
"143","Hungary",2010,3362777.03298858,0.116821913332586,60542867.9108361,55.8074487732,56.81983466,24.2490514109556,0.00853792322235278,0.009220957080141,9362.87371035
"144","Hungary",2014,3321142.21934209,0.115375531802167,76651232.534334,55.8074487732,56.8175584,21.9216466604127,0.00751465643419439,0.00751465643419439,9361.7826773
"145","India",2000,1591534.00061249,0.0446912303927187,29637174.9199348,56.8010653572,65.73811955,15.1067540734885,0.00107549396821981,0.00149493661582554,1518.23080161
"146","India",2006,2601634.44938135,0.0730554575209766,30809000.5358877,56.8010653572,65.73733993,16.4165502152175,0.00198096578519605,0.00233753962653134,1514.72321245
"147","India",2010,3572792.91035322,0.100326170248715,34459885.6988624,56.8010653572,65.73818562,17.0496108717759,0.00346251888717399,0.0037395203981479,1513.49163192
"148","India",2014,3488177.83619929,0.0979501281583451,37350054.0312223,56.8010653572,65.74389983,16.8678926823394,0.00434209672159427,0.00434209672159427,1512.05255083
"149","Indonesia",2000,2535129.64238948,0.0833091562401336,56843790.3588652,51.4631439984,62.07651955,19.5719168000285,0.00168966755074668,0.00234863789553789,1145.62923608
"150","Indonesia",2006,2507403.39058889,0.0823980191508949,71421907.8270704,51.4631439984,61.81327381,21.4493310361808,0.00356044646024585,0.0042013268230901,1117.1072097
"151","Indonesia",2010,2934250.83362478,0.096425033678271,76524172.962011,51.4631439984,61.44183118,21.2469510393928,0.00673511615151553,0.00727392544363677,1087.0407755
"152","Indonesia",2014,2701638.18334299,0.0887809419120244,83386079.4125547,51.4631439984,61.07990016,23.8765896263146,0.00714761727782271,0.00714761727782271,1047.16261242
"153","Iran_(Islamic_Republic_of)",2000,2268481.54864705,0.0766173341717905,26144697.2435473,9.70286091814,24.24184793,31.4856572594837,0.00209212104897096,0.00290804825806963,3021.83223818
"154","Iran_(Islamic_Republic_of)",2006,2260860.70321789,0.0763599422343221,34107944.9965646,9.70286091814,24.01854999,30.636100166084,0.00229005842977882,0.00270226894713901,3047.19913222
"155","Iran_(Islamic_Republic_of)",2010,1898040.22762253,0.0641057814545544,31305916.4306571,9.70286091814,23.96786708,35.6553847993445,0.00378786378929613,0.00409089289243982,3038.59598031
"156","Iran_(Islamic_Republic_of)",2014,1774821.54621116,0.059944104717297,29957862.1204507,9.70286091814,23.8835182,32.9865519471357,0.00456974830400234,0.00456974830400234,3027.88906425
"157","Ireland",2000,3643527.46293916,0.126575103054659,108341310.642522,34.0599132511,49.42602579,919.012037843444,0.0281137543862185,0.0390781185968437,25036.9111949
"158","Ireland",2006,2474862.46624965,0.085976014973951,104882812.745297,34.0599132511,49.49857226,908.752599958719,0.0378202954532052,0.0446279486347821,24941.4812521
"159","Ireland",2010,2513907.43568456,0.0873324260564142,103022427.901818,34.0599132511,49.52397961,855.031442626794,0.0416456655995194,0.044977318847481,24939.8847678
"160","Ireland",2014,2176948.62320782,0.0756265731849187,117105121.085664,34.0599132511,49.52705843,809.066542642945,0.0407205125443466,0.0407205125443466,24938.5461386
"161","Israel",2000,4100745.64865493,0.138501545187307,43039466.529547,34.5517771245,59.69652767,81.7877586681239,0.0206579294490088,0.0287145219341223,20489.0522033
"162","Israel",2006,608188.046709527,0.0205413823364902,44510011.313713,34.5517771245,59.61095582,75.9088830523918,0.022978132118451,0.0271141958997722,20441.861462
"163","Israel",2010,497592.385719801,0.0168060446075791,54895836.5627106,34.5517771245,59.59822354,106.377684511133,0.0386479186834463,0.041739752178122,20409.4842257
"164","Israel",2014,557562.640377104,0.0188315233002255,72560960.950679,34.5517771245,59.47908275,92.37527919786,0.0381357396295815,0.0381357396295815,20365.8749703
"165","Italy",2000,3232946.05893296,0.112311622388457,69005751.1532299,39.9934185599,52.05013803,95.1950418638419,0.0320756030363353,0.0445850882205061,16874.1381283
"166","Italy",2006,3228113.72865447,0.112143748615248,74226540.2591626,39.9934185599,51.99195197,100.376214947091,0.0597293275205728,0.0704806064742759,16843.7665812
"167","Italy",2010,3376157.70297235,0.117286753984772,74719567.9119413,39.9934185599,51.96337968,114.603958255147,0.0751606179687023,0.0811734674061985,16825.6843472
"168","Italy",2014,3305783.74988813,0.114841982961471,79681925.3651474,39.9934185599,51.93148678,111.606437516576,0.074241922509793,0.074241922509793,16816.2810079
"169","Japan",2000,2402594.20820493,0.080145137772683,72581000.8605357,43.0108633162,53.9427196,78.6898436697325,0.113487362461761,0.157747433821848,19323.7623035
