"","X.1","X","Area","Item","Year","Area_harvested_ha","Production_t"
"26819",349043,349043,"India","Safflower seed",2010,287800,178800
"26820",349047,349047,"India","Safflower seed",2014,177730,113000
"26821",349089,349089,"India","Seed cotton",2000,8576500,5128000
"26822",349095,349095,"India","Seed cotton",2006,9142000,12023000
"26823",349099,349099,"India","Seed cotton",2010,11142000,17760000
"26824",349103,349103,"India","Seed cotton",2014,13083000,18488000
"26825",349145,349145,"India","Sesame seed",2000,1720000,517800
"26826",349151,349151,"India","Sesame seed",2006,1647000,618000
"26827",349155,349155,"India","Sesame seed",2010,2079280,893000
"26828",349159,349159,"India","Sesame seed",2014,1778000,828000
"26829",349201,349201,"India","Sorghum",2000,9856400,7529400
"26830",349207,349207,"India","Sorghum",2006,8667300,7629600
"26831",349211,349211,"India","Sorghum",2010,7787200,6698200
"26832",349215,349215,"India","Sorghum",2014,5790000,5540000
"26833",349257,349257,"India","Soybeans",2000,6416600,5275800
"26834",349263,349263,"India","Soybeans",2006,8334000,8857000
"26835",349267,349267,"India","Soybeans",2010,9554190,12736000
"26836",349271,349271,"India","Soybeans",2014,11086000,10374000
"26837",349313,349313,"India","Spices, nes",2000,545300,945600
"26838",349319,349319,"India","Spices, nes",2006,499300,1020000
"26839",349323,349323,"India","Spices, nes",2010,725600,1474900
"26840",349327,349327,"India","Spices, nes",2014,680000,1504000
"26841",349369,349369,"India","Sugar cane",2000,4219700,299323904
"26842",349375,349375,"India","Sugar cane",2006,4201100,281171808
"26843",349379,349379,"India","Sugar cane",2010,4174600,292301600
"26844",349383,349383,"India","Sugar cane",2014,4990000,352142000
"26845",349416,349416,"India","Sunflower seed",2000,1073800,646400
"26846",349422,349422,"India","Sunflower seed",2006,2160000,1228000
"26847",349426,349426,"India","Sunflower seed",2010,930000,651000
"26848",349430,349430,"India","Sunflower seed",2014,552000,434000
"26849",349472,349472,"India","Sweet potatoes",2000,114000,1110600
"26850",349478,349478,"India","Sweet potatoes",2006,122800,1066500
"26851",349482,349482,"India","Sweet potatoes",2010,118900,1094700
"26852",349486,349486,"India","Sweet potatoes",2014,105870,1087880
"26853",349528,349528,"India","Tea",2000,490000,826000
"26854",349534,349534,"India","Tea",2006,555611,949000
"26855",349538,349538,"India","Tea",2010,579000,991182
"26856",349542,349542,"India","Tea",2014,604000,1207310
"26857",349584,349584,"India","Tobacco, unmanufactured",2000,433400,520000
"26858",349590,349590,"India","Tobacco, unmanufactured",2006,372800,552200
"26859",349594,349594,"India","Tobacco, unmanufactured",2010,444280,690000
"26860",349598,349598,"India","Tobacco, unmanufactured",2014,433913,720732
"26861",349640,349640,"India","Tomatoes",2000,460000,7430000
"26862",349646,349646,"India","Tomatoes",2006,546100,9820400
"26863",349650,349650,"India","Tomatoes",2010,634400,12433200
"26864",349654,349654,"India","Tomatoes",2014,882030,18735910
"26865",349696,349696,"India","Treenuts,Total",2000,716200,551000
"26866",349702,349702,"India","Treenuts,Total",2006,867800,609000
"26867",349706,349706,"India","Treenuts,Total",2010,953800,651000
"26868",349710,349710,"India","Treenuts,Total",2014,1042000,796000
"26869",349752,349752,"India","Vegetables Primary",2000,5413732,71383100
"26870",349758,349758,"India","Vegetables Primary",2006,6294531,81550718
"26871",349762,349762,"India","Vegetables Primary",2010,7190689,99353468
"26872",349766,349766,"India","Vegetables Primary",2014,8438306,125133423
"26873",349808,349808,"India","Vegetables, fresh nes",2000,2070000,28630000
"26874",349814,349814,"India","Vegetables, fresh nes",2006,2247400,27480800
"26875",349818,349818,"India","Vegetables, fresh nes",2010,2332000,31724000
"26876",349822,349822,"India","Vegetables, fresh nes",2014,2623000,36838000
"26877",349864,349864,"India","Walnuts, with shell",2000,30200,31000
"26878",349870,349870,"India","Walnuts, with shell",2006,30800,36000
"26879",349874,349874,"India","Walnuts, with shell",2010,30800,38000
"26880",349878,349878,"India","Walnuts, with shell",2014,31000,43000
"26881",349920,349920,"India","Watermelons",2000,20000,255000
"26882",349926,349926,"India","Watermelons",2006,24093,325136
"26883",349930,349930,"India","Watermelons",2010,26770,369654
"26884",349934,349934,"India","Watermelons",2014,29280,411937
"26885",349976,349976,"India","Wheat",2000,27486000,76368896
"26886",349982,349982,"India","Wheat",2006,26483600,69354496
"26887",349986,349986,"India","Wheat",2010,28457400,80803600
"26888",349990,349990,"India","Wheat",2014,30470000,95850000
"26889",350032,350032,"Indonesia","Areca nuts",2000,82600,107428
"26890",350038,350038,"Indonesia","Areca nuts",2006,124958,153005
"26891",350042,350042,"Indonesia","Areca nuts",2010,146000,184300
"26892",350046,350046,"Indonesia","Areca nuts",2014,137000,134286
"26893",350088,350088,"Indonesia","Avocados",2000,13277,145795
"26894",350094,350094,"Indonesia","Avocados",2006,15629,239463
"26895",350098,350098,"Indonesia","Avocados",2010,20507,224278
"26896",350102,350102,"Indonesia","Avocados",2014,23701,307326
"26897",350144,350144,"Indonesia","Bananas",2000,73539,3746962
"26898",350150,350150,"Indonesia","Bananas",2006,94144,5037472
"26899",350154,350154,"Indonesia","Bananas",2010,101276,5755073
"26900",350158,350158,"Indonesia","Bananas",2014,125859,6862568
"26901",350200,350200,"Indonesia","Bastfibres, other",2000,2866,8576
"26902",350206,350206,"Indonesia","Bastfibres, other",2006,2800,4300
"26903",350210,350210,"Indonesia","Bastfibres, other",2010,2520,3823
"26904",350214,350214,"Indonesia","Bastfibres, other",2014,2456,3613
"26905",350256,350256,"Indonesia","Beans, dry",2000,339252,289876
"26906",350262,350262,"Indonesia","Beans, dry",2006,309103,316134
"26907",350266,350266,"Indonesia","Beans, dry",2010,258157,291705
"26908",350270,350270,"Indonesia","Beans, dry",2014,208016,244589
"26909",350312,350312,"Indonesia","Beans, green",2000,148202,717064
"26910",350318,350318,"Indonesia","Beans, green",2006,152332,856021
"26911",350322,350322,"Indonesia","Beans, green",2010,144444,942434
"26912",350326,350326,"Indonesia","Beans, green",2014,113233,855958
"26913",350368,350368,"Indonesia","Cabbages and other brassicas",2000,66914,1336410
"26914",350374,350374,"Indonesia","Cabbages and other brassicas",2006,57732,1267745
"26915",350378,350378,"Indonesia","Cabbages and other brassicas",2010,67531,1385044
"26916",350382,350382,"Indonesia","Cabbages and other brassicas",2014,63116,1435833
"26917",350424,350424,"Indonesia","Carrots and turnips",2000,19908,326693
"26918",350430,350430,"Indonesia","Carrots and turnips",2006,23069,391371
"26919",350434,350434,"Indonesia","Carrots and turnips",2010,27149,403827
"26920",350438,350438,"Indonesia","Carrots and turnips",2014,30762,495798
"26921",350466,350466,"Indonesia","Cashew nuts, with shell",2000,561310,69927
"26922",350472,350472,"Indonesia","Cashew nuts, with shell",2006,569931,149226
"26923",350476,350476,"Indonesia","Cashew nuts, with shell",2010,569900,115149
"26924",350480,350480,"Indonesia","Cashew nuts, with shell",2014,529800,131200
"26925",350522,350522,"Indonesia","Cassava",2000,1284000,16089100
"26926",350528,350528,"Indonesia","Cassava",2006,1227459,19986640
"26927",350532,350532,"Indonesia","Cassava",2010,1183047,23918118
"26928",350536,350536,"Indonesia","Cassava",2014,1003494,23436384
"26929",350578,350578,"Indonesia","Castor oil seed",2000,8000,1504
"26930",350584,350584,"Indonesia","Castor oil seed",2006,6043,917
"26931",350588,350588,"Indonesia","Castor oil seed",2010,3800,1700
"26932",350592,350592,"Indonesia","Castor oil seed",2014,3200,1300
"26933",350634,350634,"Indonesia","Cauliflowers and broccoli",2000,6057,86938
"26934",350640,350640,"Indonesia","Cauliflowers and broccoli",2006,9941,135518
"26935",350644,350644,"Indonesia","Cauliflowers and broccoli",2010,8728,101205
"26936",350648,350648,"Indonesia","Cauliflowers and broccoli",2014,11303,136508
"26937",350690,350690,"Indonesia","Cereals (Rice Milled Eqv)",2000,15293000,NA
"26938",350696,350696,"Indonesia","Cereals (Rice Milled Eqv)",2006,15132235,NA
"26939",350700,350700,"Indonesia","Cereals (Rice Milled Eqv)",2010,17385126,NA
"26940",350704,350704,"Indonesia","Cereals (Rice Milled Eqv)",2014,17634326,NA
"26941",350746,350746,"Indonesia","Cereals,Total",2000,15293000,61575000
"26942",350752,350752,"Indonesia","Cereals,Total",2006,15132235,66064399
"26943",350756,350756,"Indonesia","Cereals,Total",2010,17385126,84797028
"26944",350760,350760,"Indonesia","Cereals,Total",2014,17634326,89854891
"26945",350802,350802,"Indonesia","Chillies and peppers, dry",2000,NA,NA
"26946",350808,350808,"Indonesia","Chillies and peppers, dry",2006,NA,NA
"26947",350812,350812,"Indonesia","Chillies and peppers, dry",2010,NA,NA
"26948",350816,350816,"Indonesia","Chillies and peppers, dry",2014,NA,NA
"26949",350856,350856,"Indonesia","Chillies and peppers, green",2000,174708,727747
"26950",350862,350862,"Indonesia","Chillies and peppers, green",2006,204747,1185057
"26951",350866,350866,"Indonesia","Chillies and peppers, green",2010,237266,1384184
"26952",350870,350870,"Indonesia","Chillies and peppers, green",2014,263932,1882106
"26953",350912,350912,"Indonesia","Cinnamon (canella)",2000,66000,45237
"26954",350918,350918,"Indonesia","Cinnamon (canella)",2006,80000,100471
"26955",350922,350922,"Indonesia","Cinnamon (canella)",2010,99300,88100
"26956",350926,350926,"Indonesia","Cinnamon (canella)",2014,109600,91400
"26957",350968,350968,"Indonesia","Citrus Fruit,Total",2000,37120,644052
"26958",350974,350974,"Indonesia","Citrus Fruit,Total",2006,72390,2565543
"26959",350978,350978,"Indonesia","Citrus Fruit,Total",2010,57083,2028904
"26960",350982,350982,"Indonesia","Citrus Fruit,Total",2014,51746,1926560
"26961",351024,351024,"Indonesia","Cloves",2000,390000,59879
"26962",351030,351030,"Indonesia","Cloves",2006,299224,61408
"26963",351034,351034,"Indonesia","Cloves",2010,321000,98400
"26964",351038,351038,"Indonesia","Cloves",2014,505500,122200
"26965",351080,351080,"Indonesia","Coarse Grain, Total",2000,3500000,9677000
"26966",351086,351086,"Indonesia","Coarse Grain, Total",2006,3345805,11609463
"26967",351090,351090,"Indonesia","Coarse Grain, Total",2010,4131676,18327636
"26968",351094,351094,"Indonesia","Coarse Grain, Total",2014,3837019,19008426
"26969",351136,351136,"Indonesia","Cocoa, beans",2000,749917,421142
"26970",351142,351142,"Indonesia","Cocoa, beans",2006,905730,769386
"26971",351146,351146,"Indonesia","Cocoa, beans",2010,1651539,844626
"26972",351150,351150,"Indonesia","Cocoa, beans",2014,1727400,728400
"26973",351192,351192,"Indonesia","Coconuts",2000,2591530,15240000
"26974",351198,351198,"Indonesia","Coconuts",2006,2650000,17125000
"26975",351202,351202,"Indonesia","Coconuts",2010,2980000,1.8e+07
"26976",351206,351206,"Indonesia","Coconuts",2014,3025000,18300000
"26977",351248,351248,"Indonesia","Coffee, green",2000,1260687,554574
"26978",351254,351254,"Indonesia","Coffee, green",2006,1308732,682158
"26979",351258,351258,"Indonesia","Coffee, green",2010,1268476,684076
"26980",351262,351262,"Indonesia","Coffee, green",2014,1230500,643900
"26981",351304,351304,"Indonesia","Cotton lint",2000,NA,1261
"26982",351310,351310,"Indonesia","Cotton lint",2006,NA,542
"26983",351314,351314,"Indonesia","Cotton lint",2010,NA,1048
"26984",351318,351318,"Indonesia","Cotton lint",2014,NA,987
"26985",351358,351358,"Indonesia","Cottonseed",2000,NA,2521
"26986",351364,351364,"Indonesia","Cottonseed",2006,NA,1084
"26987",351368,351368,"Indonesia","Cottonseed",2010,NA,2096
"26988",351372,351372,"Indonesia","Cottonseed",2014,NA,2398
"26989",351412,351412,"Indonesia","Cucumbers and gherkins",2000,43759,423386
"26990",351418,351418,"Indonesia","Cucumbers and gherkins",2006,58647,598890
"26991",351422,351422,"Indonesia","Cucumbers and gherkins",2010,56921,547141
"26992",351426,351426,"Indonesia","Cucumbers and gherkins",2014,48578,477976
"26993",351468,351468,"Indonesia","Eggplants (aubergines)",2000,36195,270748
"26994",351474,351474,"Indonesia","Eggplants (aubergines)",2006,49327,358095
"26995",351478,351478,"Indonesia","Eggplants (aubergines)",2010,52157,482305
"26996",351482,351482,"Indonesia","Eggplants (aubergines)",2014,50875,557040
"26997",351524,351524,"Indonesia","Fibre Crops Primary",2000,NA,103887
"26998",351530,351530,"Indonesia","Fibre Crops Primary",2006,NA,74506
"26999",351534,351534,"Indonesia","Fibre Crops Primary",2010,NA,59729
"27000",351538,351538,"Indonesia","Fibre Crops Primary",2014,NA,76968
"27001",351578,351578,"Indonesia","Fruit, fresh nes",2000,85000,922000
"27002",351584,351584,"Indonesia","Fruit, fresh nes",2006,110000,1447510
"27003",351588,351588,"Indonesia","Fruit, fresh nes",2010,99818,1182267
"27004",351592,351592,"Indonesia","Fruit, fresh nes",2014,99338,1253042
"27005",351634,351634,"Indonesia","Fruit, tropical fresh nes",2000,131576,1191097
"27006",351640,351640,"Indonesia","Fruit, tropical fresh nes",2006,193720,2871880
"27007",351644,351644,"Indonesia","Fruit, tropical fresh nes",2010,202119,2321047
"27008",351648,351648,"Indonesia","Fruit, tropical fresh nes",2014,148371,1908599
"27009",351670,351670,"Indonesia","Garlic",2000,9981,59008
"27010",351676,351676,"Indonesia","Garlic",2006,3107,21051
"27011",351680,351680,"Indonesia","Garlic",2010,1816,12295
"27012",351684,351684,"Indonesia","Garlic",2014,1913,16894
"27013",351706,351706,"Indonesia","Ginger",2000,7614,115092
"27014",351712,351712,"Indonesia","Ginger",2006,8904,177138
"27015",351716,351716,"Indonesia","Ginger",2010,6053,107735
"27016",351720,351720,"Indonesia","Ginger",2014,15345,226115
"27017",351762,351762,"Indonesia","Groundnuts, with shell",2000,683554,1292000
"27018",351768,351768,"Indonesia","Groundnuts, with shell",2006,706753,1470000
"27019",351772,351772,"Indonesia","Groundnuts, with shell",2010,620563,1270674
"27020",351776,351776,"Indonesia","Groundnuts, with shell",2014,499338,638896
"27021",351818,351818,"Indonesia","Kapok fibre",2000,NA,84656
"27022",351824,351824,"Indonesia","Kapok fibre",2006,NA,62556
"27023",351828,351828,"Indonesia","Kapok fibre",2010,NA,49100
"27024",351832,351832,"Indonesia","Kapok fibre",2014,NA,61000
"27025",351873,351873,"Indonesia","Kapok fruit",2000,174000,282200
"27026",351879,351879,"Indonesia","Kapok fruit",2006,135000,208520
"27027",351883,351883,"Indonesia","Kapok fruit",2010,168300,163600
"27028",351887,351887,"Indonesia","Kapok fruit",2014,158686,216313
"27029",351929,351929,"Indonesia","Kapokseed in shell",2000,NA,227877
"27030",351935,351935,"Indonesia","Kapokseed in shell",2006,NA,168380
"27031",351939,351939,"Indonesia","Kapokseed in shell",2010,NA,132107
"27032",351943,351943,"Indonesia","Kapokseed in shell",2014,NA,180000
"27033",351983,351983,"Indonesia","Leeks, other alliaceous vegetables",2000,36127,311319
"27034",351989,351989,"Indonesia","Leeks, other alliaceous vegetables",2006,51343,571268
"27035",351993,351993,"Indonesia","Leeks, other alliaceous vegetables",2010,57593,541374
"27036",351997,351997,"Indonesia","Leeks, other alliaceous vegetables",2014,58362,584624
"27037",352039,352039,"Indonesia","Maize",2000,3500000,9677000
"27038",352045,352045,"Indonesia","Maize",2006,3345805,11609463
"27039",352049,352049,"Indonesia","Maize",2010,4131676,18327636
"27040",352053,352053,"Indonesia","Maize",2014,3837019,19008426
"27041",352095,352095,"Indonesia","Maize, green",2000,87000,240000
"27042",352101,352101,"Indonesia","Maize, green",2006,84000,290000
"27043",352105,352105,"Indonesia","Maize, green",2010,103300,458200
