Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"CS","Capital Stock","28","Myanmar","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","2234.79","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","28","Myanmar","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","6375.11","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","28","Myanmar","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","10791.42","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","147","Namibia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","1096.42","Cv","Calculated through value",""
"CS","Capital Stock","147","Namibia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","1649.25","Cv","Calculated through value",""
"CS","Capital Stock","147","Namibia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","1407.52","Cv","Calculated through value",""
"CS","Capital Stock","147","Namibia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","1107.54","Cv","Calculated through value",""
"CS","Capital Stock","148","Nauru","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","3.45","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","148","Nauru","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","6.05","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","148","Nauru","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","6.94","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","148","Nauru","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","6.16","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","149","Nepal","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","1145.96","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","149","Nepal","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","1658.78","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","149","Nepal","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","2833.5","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","149","Nepal","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","3439.72","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","150","Netherlands","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","30663.05","Cv","Calculated through value",""
"CS","Capital Stock","150","Netherlands","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","50517.64","Cv","Calculated through value",""
"CS","Capital Stock","150","Netherlands","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","62902.97","Cv","Calculated through value",""
"CS","Capital Stock","150","Netherlands","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","69823.34","Cv","Calculated through value",""
"CS","Capital Stock","153","New Caledonia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","100.78","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","153","New Caledonia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","182.79","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","153","New Caledonia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","225.47","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","153","New Caledonia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","242.78","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","156","New Zealand","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","5351.3","Cv","Calculated through value",""
"CS","Capital Stock","156","New Zealand","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","10465.9","Cv","Calculated through value",""
"CS","Capital Stock","156","New Zealand","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","13951.96","Cv","Calculated through value",""
"CS","Capital Stock","156","New Zealand","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","18477.63","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","157","Nicaragua","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","354.02","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","157","Nicaragua","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","454.4","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","157","Nicaragua","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","555.13","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","157","Nicaragua","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","637.79","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","158","Niger","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","596.59","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","158","Niger","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","981.33","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","158","Niger","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","1401.96","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","158","Niger","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","1525.89","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","159","Nigeria","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","6044.01","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","159","Nigeria","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","13988.87","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","159","Nigeria","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","38209.67","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","159","Nigeria","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","64171.71","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","162","Norway","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","15421.77","Cv","Calculated through value",""
"CS","Capital Stock","162","Norway","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","23493.71","Cv","Calculated through value",""
"CS","Capital Stock","162","Norway","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","28746.56","Cv","Calculated through value",""
"CS","Capital Stock","162","Norway","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","29891.46","Cv","Calculated through value",""
"CS","Capital Stock","299","Occupied Palestinian Territory","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","289.54","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","299","Occupied Palestinian Territory","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","296.92","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","299","Occupied Palestinian Territory","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","468.04","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","299","Occupied Palestinian Territory","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","634.01","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","221","Oman","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","949.4","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","221","Oman","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","1434.07","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","221","Oman","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","1497.07","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","221","Oman","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","1454.99","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","165","Pakistan","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","32510.53","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","165","Pakistan","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","56224.88","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","165","Pakistan","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","64801.9","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","165","Pakistan","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","92135.83","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","180","Palau","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","17.13","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","180","Palau","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","16.67","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","180","Palau","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","15.44","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","180","Palau","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","15.99","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","166","Panama","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","937.61","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","166","Panama","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","1197.92","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","166","Panama","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","1978.61","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","166","Panama","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","2677.6","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","168","Papua New Guinea","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","572.99","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","168","Papua New Guinea","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","902.48","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","168","Papua New Guinea","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","1290.03","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","168","Papua New Guinea","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","1789.07","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","169","Paraguay","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","1413.94","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","169","Paraguay","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","1887.41","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","169","Paraguay","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","2403.88","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","169","Paraguay","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","3235.25","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","170","Peru","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","4518.34","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","170","Peru","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","4727.9","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","170","Peru","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","5660.54","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","170","Peru","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","6376.59","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","171","Philippines","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","15273.78","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","171","Philippines","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","22992.4","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","171","Philippines","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","35283.08","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","171","Philippines","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","44871.21","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","173","Poland","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","17373.84","Cv","Calculated through value",""
"CS","Capital Stock","173","Poland","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","23211.19","Cv","Calculated through value",""
"CS","Capital Stock","173","Poland","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","26645.77","Cv","Calculated through value",""
"CS","Capital Stock","173","Poland","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","26150.87","Cv","Calculated through value",""
"CS","Capital Stock","174","Portugal","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","8622.41","Cv","Calculated through value",""
"CS","Capital Stock","174","Portugal","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","15188.85","Cv","Calculated through value",""
"CS","Capital Stock","174","Portugal","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","18424.43","Cv","Calculated through value",""
"CS","Capital Stock","174","Portugal","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","17908.73","Cv","Calculated through value",""
"CS","Capital Stock","177","Puerto Rico","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","1575.58","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","177","Puerto Rico","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","1497.69","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","177","Puerto Rico","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","1491.77","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","177","Puerto Rico","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","1540.09","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","179","Qatar","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","252.12","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","179","Qatar","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","347.13","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","179","Qatar","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","471.78","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","179","Qatar","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","729.36","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","117","Republic of Korea","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","37373.11","Cv","Calculated through value",""
"CS","Capital Stock","117","Republic of Korea","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","47700.83","Cv","Calculated through value",""
"CS","Capital Stock","117","Republic of Korea","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","45982.44","Cv","Calculated through value",""
"CS","Capital Stock","117","Republic of Korea","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","57388.08","Cv","Calculated through value",""
"CS","Capital Stock","146","Republic of Moldova","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","727.35","Cv","Calculated through value",""
"CS","Capital Stock","146","Republic of Moldova","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","446.68","Cv","Calculated through value",""
"CS","Capital Stock","146","Republic of Moldova","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","736.02","Cv","Calculated through value",""
"CS","Capital Stock","146","Republic of Moldova","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","1018.92","Cv","Calculated through value",""
"CS","Capital Stock","183","Romania","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","7906.4","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","183","Romania","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","22548.48","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","183","Romania","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","29392.38","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","183","Romania","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","32206.39","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","185","Russian Federation","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","24414.34","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","185","Russian Federation","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","60118.29","Cv","Calculated through value",""
"CS","Capital Stock","185","Russian Federation","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","97898.85","Cv","Calculated through value",""
"CS","Capital Stock","185","Russian Federation","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","170745.61","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","184","Rwanda","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","396.96","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","184","Rwanda","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","542.55","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","184","Rwanda","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","819.37","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","184","Rwanda","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","990.45","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","188","Saint Kitts and Nevis","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","22.64","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","188","Saint Kitts and Nevis","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","25.29","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","188","Saint Kitts and Nevis","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","26.61","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","188","Saint Kitts and Nevis","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","26.58","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","189","Saint Lucia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","44.23","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","189","Saint Lucia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","63.32","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","189","Saint Lucia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","62.42","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","189","Saint Lucia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","70.58","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","191","Saint Vincent and the Grenadines","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","23.41","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","191","Saint Vincent and the Grenadines","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","32.05","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","191","Saint Vincent and the Grenadines","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","42.44","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","191","Saint Vincent and the Grenadines","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","46.91","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","244","Samoa","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","45.11","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","244","Samoa","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","73.35","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","244","Samoa","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","106.81","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","244","Samoa","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","125.16","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","193","Sao Tome and Principe","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","7.36","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","193","Sao Tome and Principe","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","10.72","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","193","Sao Tome and Principe","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","13.37","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","193","Sao Tome and Principe","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","22.59","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","194","Saudi Arabia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","7385.25","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","194","Saudi Arabia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","10058.81","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","194","Saudi Arabia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","12707.59","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","194","Saudi Arabia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","15163.07","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","272","Serbia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","2075.35","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","272","Serbia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","4401.48","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","272","Serbia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","4863.34","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","272","Serbia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","4865.22","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","196","Seychelles","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","39.68","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","196","Seychelles","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","74.22","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","196","Seychelles","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","74.99","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","196","Seychelles","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","84.92","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","197","Sierra Leone","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","179.3","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","197","Sierra Leone","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","292.49","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","197","Sierra Leone","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","402.19","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","197","Sierra Leone","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","543.35","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","200","Singapore","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","482.94","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","200","Singapore","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","444.48","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","200","Singapore","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","506.4","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","200","Singapore","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","527.97","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","199","Slovakia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","3996.08","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","199","Slovakia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","7827.55","Cv","Calculated through value",""
"CS","Capital Stock","199","Slovakia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","11664.67","Cv","Calculated through value",""
