NAME_LONG;MEAN
Tanzania;144.95898399100
Uganda;305.22293579300
Ukraine;2516.52019485000
Uruguay;1377.60147627000
United States;13105.33181950000
US Naval Base Guantanamo Bay;14071.60000000000
Uzbekistan;900.71894489000
Saint Vincent and the Grenadines;1.00000000000
Venezuela;3102.54241342000
United States Virgin Islands;0.63692307692
Vietnam;1004.56779551000
Vanuatu;0.00000000000
Wallis and Futuna Islands;0.00000000000
Akrotiri;13487.51666670000
Samoa;0.00000000000
Yemen;464.08428051500
South Africa;3369.08638714000
Zambia;116.77594763100
Zimbabwe;58.91233367770
