"","X.2","X.1","X","Area","Item","Year","Area_harvested_ha","Production_t"
"21062",47579,618287,618287,"Republic_of_Moldova","Millet",2010,536,283
"21063",47580,618291,618291,"Republic_of_Moldova","Millet",2014,22,10
"21072",47589,618352,618352,"Republic_of_Moldova","Oats",2000,3084,2432
"21073",47590,618358,618358,"Republic_of_Moldova","Oats",2006,4028,5555
"21074",47591,618362,618362,"Republic_of_Moldova","Oats",2010,2502,2686
"21075",47592,618366,618366,"Republic_of_Moldova","Oats",2014,1673,2621
"21084",47601,618423,618423,"Republic_of_Moldova","Onions, dry",2000,11349,53661
"21085",47602,618429,618429,"Republic_of_Moldova","Onions, dry",2006,6010,54446
"21086",47603,618433,618433,"Republic_of_Moldova","Onions, dry",2010,6220,56245
"21087",47604,618437,618437,"Republic_of_Moldova","Onions, dry",2014,5723,58547
"21088",47605,618448,618448,"Republic_of_Moldova","Onions, shallots, green",2000,NA,NA
"21089",47606,618454,618454,"Republic_of_Moldova","Onions, shallots, green",2006,NA,NA
"21090",47607,618458,618458,"Republic_of_Moldova","Onions, shallots, green",2010,NA,NA
"21091",47608,618462,618462,"Republic_of_Moldova","Onions, shallots, green",2014,NA,NA
"21092",47609,618473,618473,"Republic_of_Moldova","Peaches and nectarines",2000,8739,14580
"21093",47610,618479,618479,"Republic_of_Moldova","Peaches and nectarines",2006,5977,8514
"21094",47611,618483,618483,"Republic_of_Moldova","Peaches and nectarines",2010,5036,14539
"21095",47612,618487,618487,"Republic_of_Moldova","Peaches and nectarines",2014,5208,10180
"21096",47613,618498,618498,"Republic_of_Moldova","Pears",2000,1836,9179
"21097",47614,618504,618504,"Republic_of_Moldova","Pears",2006,1205,3293
"21098",47615,618508,618508,"Republic_of_Moldova","Pears",2010,1147,7640
"21099",47616,618512,618512,"Republic_of_Moldova","Pears",2014,1733,5019
"21104",47621,618548,618548,"Republic_of_Moldova","Peas, green",2000,1203,1694
"21105",47622,618554,618554,"Republic_of_Moldova","Peas, green",2006,2841,9847
"21106",47623,618558,618558,"Republic_of_Moldova","Peas, green",2010,3075,8314
"21107",47624,618562,618562,"Republic_of_Moldova","Peas, green",2014,2412,9555
"21108",47625,618573,618573,"Republic_of_Moldova","Plums and sloes",2000,24279,41240
"21109",47626,618579,618579,"Republic_of_Moldova","Plums and sloes",2006,20038,75882
"21110",47627,618583,618583,"Republic_of_Moldova","Plums and sloes",2010,18283,53816
"21111",47628,618587,618587,"Republic_of_Moldova","Plums and sloes",2014,15424,72771
"21112",47629,618598,618598,"Republic_of_Moldova","Potatoes",2000,65273,329972
"21113",47630,618604,618604,"Republic_of_Moldova","Potatoes",2006,34437,376955
"21114",47631,618608,618608,"Republic_of_Moldova","Potatoes",2010,27386,279650
"21115",47632,618612,618612,"Republic_of_Moldova","Potatoes",2014,22751,268018
"21120",47637,618655,618655,"Republic_of_Moldova","Pumpkins, squash and gourds",2000,1800,17900
"21121",47638,618661,618661,"Republic_of_Moldova","Pumpkins, squash and gourds",2006,3106,45194
"21122",47639,618665,618665,"Republic_of_Moldova","Pumpkins, squash and gourds",2010,4572,63412
"21123",47640,618669,618669,"Republic_of_Moldova","Pumpkins, squash and gourds",2014,4341,59222
"21124",47641,618680,618680,"Republic_of_Moldova","Quinces",2000,300,1400
"21125",47642,618686,618686,"Republic_of_Moldova","Quinces",2006,327,863
"21126",47643,618690,618690,"Republic_of_Moldova","Quinces",2010,336,1945
"21127",47644,618694,618694,"Republic_of_Moldova","Quinces",2014,788,1471
"21128",47645,618705,618705,"Republic_of_Moldova","Rapeseed",2000,986,1100
"21129",47646,618711,618711,"Republic_of_Moldova","Rapeseed",2006,6681,6947
"21130",47647,618715,618715,"Republic_of_Moldova","Rapeseed",2010,38153,36676
"21131",47648,618719,618719,"Republic_of_Moldova","Rapeseed",2014,29222,68171
"21132",47649,618730,618730,"Republic_of_Moldova","Raspberries",2000,200,300
"21133",47650,618736,618736,"Republic_of_Moldova","Raspberries",2006,190,814
"21134",47651,618740,618740,"Republic_of_Moldova","Raspberries",2010,269,714
"21135",47652,618744,618744,"Republic_of_Moldova","Raspberries",2014,732,1479
"21136",47653,618747,618747,"Republic_of_Moldova","Rice, paddy",2006,NA,NA
"21141",47658,618781,618781,"Republic_of_Moldova","Rye",2000,1959,2321
"21142",47659,618787,618787,"Republic_of_Moldova","Rye",2006,439,747
"21143",47660,618791,618791,"Republic_of_Moldova","Rye",2010,1024,1797
"21144",47661,618795,618795,"Republic_of_Moldova","Rye",2014,378,1081
"21145",47662,618806,618806,"Republic_of_Moldova","Sorghum",2000,408,505
"21146",47663,618812,618812,"Republic_of_Moldova","Sorghum",2006,354,452
"21147",47664,618816,618816,"Republic_of_Moldova","Sorghum",2010,218,196
"21148",47665,618820,618820,"Republic_of_Moldova","Sorghum",2014,145,466
"21149",47666,618831,618831,"Republic_of_Moldova","Soybeans",2000,11586,11644
"21150",47667,618837,618837,"Republic_of_Moldova","Soybeans",2006,55710,79773
"21151",47668,618841,618841,"Republic_of_Moldova","Soybeans",2010,58229,110647
"21152",47669,618845,618845,"Republic_of_Moldova","Soybeans",2014,52783,109258
"21153",47670,618856,618856,"Republic_of_Moldova","Strawberries",2000,250,700
"21154",47671,618862,618862,"Republic_of_Moldova","Strawberries",2006,270,1086
"21155",47672,618866,618866,"Republic_of_Moldova","Strawberries",2010,389,987
"21156",47673,618870,618870,"Republic_of_Moldova","Strawberries",2014,1390,3750
"21157",47674,618881,618881,"Republic_of_Moldova","Sugar beet",2000,62657,943463
"21158",47675,618887,618887,"Republic_of_Moldova","Sugar beet",2006,42387,1177305
"21159",47676,618891,618891,"Republic_of_Moldova","Sugar beet",2010,26211,837624
"21160",47677,618895,618895,"Republic_of_Moldova","Sugar beet",2014,27192,1356233
"21161",47678,618906,618906,"Republic_of_Moldova","Sunflower seed",2000,227685,268552
"21162",47679,618912,618912,"Republic_of_Moldova","Sunflower seed",2006,287377,379861
"21163",47680,618916,618916,"Republic_of_Moldova","Sunflower seed",2010,250193,382316
"21164",47681,618920,618920,"Republic_of_Moldova","Sunflower seed",2014,309803,547497
"21169",47686,618956,618956,"Republic_of_Moldova","Tomatoes",2000,12350,104046
"21170",47687,618962,618962,"Republic_of_Moldova","Tomatoes",2006,8044,104355
"21171",47688,618966,618966,"Republic_of_Moldova","Tomatoes",2010,5834,57231
"21172",47689,618970,618970,"Republic_of_Moldova","Tomatoes",2014,5366,57264
"21193",47710,619106,619106,"Republic_of_Moldova","Watermelons",2000,6498,26323
"21194",47711,619112,619112,"Republic_of_Moldova","Watermelons",2006,8215,89016
"21195",47712,619116,619116,"Republic_of_Moldova","Watermelons",2010,9251,100840
"21196",47713,619120,619120,"Republic_of_Moldova","Watermelons",2014,6494,44926
"21197",47714,619131,619131,"Republic_of_Moldova","Wheat",2000,372967,727721
"21198",47715,619137,619137,"Republic_of_Moldova","Wheat",2006,298078,691417
"21199",47716,619141,619141,"Republic_of_Moldova","Wheat",2010,325361,744160
"21200",47717,619145,619145,"Republic_of_Moldova","Wheat",2014,347891,1101682
"21205",47722,619243,619243,"Romania","Apples",2000,71016,490260
"21206",47723,619249,619249,"Romania","Apples",2006,59298,590413
"21207",47724,619253,619253,"Romania","Apples",2010,56373,552860
"21208",47725,619257,619257,"Romania","Apples",2014,56130,513195
"21209",47726,619299,619299,"Romania","Apricots",2000,4389,28391
"21210",47727,619305,619305,"Romania","Apricots",2006,2900,38754
"21211",47728,619309,619309,"Romania","Apricots",2010,2618,23804
"21212",47729,619313,619313,"Romania","Apricots",2014,2984,43609
"21213",47730,619355,619355,"Romania","Artichokes",2000,212,1755
"21214",47731,619361,619361,"Romania","Artichokes",2006,219,2200
"21215",47732,619365,619365,"Romania","Artichokes",2010,43,466
"21216",47733,619369,619369,"Romania","Artichokes",2014,63,764
"21217",47734,619411,619411,"Romania","Barley",2000,403482,867018
"21218",47735,619417,619417,"Romania","Barley",2006,326419,772929
"21219",47736,619421,619421,"Romania","Barley",2010,510488,1311035
"21220",47737,619425,619425,"Romania","Barley",2014,512148,1712509
"21225",47742,619523,619523,"Romania","Beans, green",2000,11334,40146
"21226",47743,619529,619529,"Romania","Beans, green",2006,12716,64240
"21227",47744,619533,619533,"Romania","Beans, green",2010,10786,55734
"21228",47745,619537,619537,"Romania","Beans, green",2014,9839,54857
"21233",47750,619635,619635,"Romania","Blueberries",2000,724,4000
"21234",47751,619641,619641,"Romania","Blueberries",2006,300,2000
"21235",47752,619645,619645,"Romania","Blueberries",2010,371,2332
"21236",47753,619649,619649,"Romania","Blueberries",2014,310,2036
"21245",47762,619803,619803,"Romania","Castor oil seed",2000,0,0
"21246",47763,619809,619809,"Romania","Castor oil seed",2006,4,3
"21247",47764,619813,619813,"Romania","Castor oil seed",2010,20,16
"21248",47765,619817,619817,"Romania","Castor oil seed",2014,18,16
"21249",47766,619859,619859,"Romania","Cauliflowers and broccoli",2000,1140,11420
"21250",47767,619865,619865,"Romania","Cauliflowers and broccoli",2006,1722,23813
"21251",47768,619869,619869,"Romania","Cauliflowers and broccoli",2010,2550,31632
"21252",47769,619873,619873,"Romania","Cauliflowers and broccoli",2014,3215,45125
"21257",47774,619955,619955,"Romania","Cereals, nes",2000,580,354
"21258",47775,619961,619961,"Romania","Cereals, nes",2006,1650,1802
"21259",47776,619965,619965,"Romania","Cereals, nes",2010,3946,5878
"21260",47777,619969,619969,"Romania","Cereals, nes",2014,3432,6951
"21265",47782,620067,620067,"Romania","Cherries",2000,10446,73739
"21266",47783,620073,620073,"Romania","Cherries",2006,7240,104791
"21267",47784,620077,620077,"Romania","Cherries",2010,6930,70290
"21268",47785,620081,620081,"Romania","Cherries",2014,6446,82808
"21285",47802,620347,620347,"Romania","Chillies and peppers, green",2000,18912,174836
"21286",47803,620353,620353,"Romania","Chillies and peppers, green",2006,22705,279126
"21287",47804,620357,620357,"Romania","Chillies and peppers, green",2010,20998,243493
"21288",47805,620361,620361,"Romania","Chillies and peppers, green",2014,18239,228576
"21301",47818,620547,620547,"Romania","Cranberries",2000,100,500
"21302",47819,620553,620553,"Romania","Cranberries",2006,99,627
"21303",47820,620557,620557,"Romania","Cranberries",2010,95,620
"21304",47821,620561,620561,"Romania","Cranberries",2014,80,544
"21305",47822,620603,620603,"Romania","Cucumbers and gherkins",2000,9031,104160
"21306",47823,620609,620609,"Romania","Cucumbers and gherkins",2006,15668,156416
"21307",47824,620613,620613,"Romania","Cucumbers and gherkins",2010,12614,172059
"21308",47825,620617,620617,"Romania","Cucumbers and gherkins",2014,12785,181226
"21309",47826,620659,620659,"Romania","Currants",2000,175,3000
"21310",47827,620665,620665,"Romania","Currants",2006,22,23
"21311",47828,620669,620669,"Romania","Currants",2010,50,19
"21312",47829,620673,620673,"Romania","Currants",2014,199,134
"21313",47830,620715,620715,"Romania","Eggplants (aubergines)",2000,8615,94823
"21314",47831,620721,620721,"Romania","Eggplants (aubergines)",2006,11396,155919
"21315",47832,620725,620725,"Romania","Eggplants (aubergines)",2010,10311,144391
"21316",47833,620729,620729,"Romania","Eggplants (aubergines)",2014,9209,127578
"21329",47846,620937,620937,"Romania","Garlic",2000,14741,68338
"21330",47847,620943,620943,"Romania","Garlic",2006,13024,64222
"21331",47848,620947,620947,"Romania","Garlic",2010,12803,67215
"21332",47849,620951,620951,"Romania","Garlic",2014,10703,62773
"21333",47850,620993,620993,"Romania","Grapes",2000,247500,1295263
"21334",47851,620999,620999,"Romania","Grapes",2006,190294,912383
"21335",47852,621003,621003,"Romania","Grapes",2010,175953,740118
"21336",47853,621007,621007,"Romania","Grapes",2014,175545,783690
"21345",47862,621161,621161,"Romania","Hempseed",2000,500,25
"21346",47863,621167,621167,"Romania","Hempseed",2006,837,87
"21347",47864,621171,621171,"Romania","Hempseed",2010,895,93
"21348",47865,621175,621175,"Romania","Hempseed",2014,892,93
"21353",47870,621273,621273,"Romania","Leeks, other alliaceous vegetables",2000,NA,NA
"21354",47871,621279,621279,"Romania","Leeks, other alliaceous vegetables",2006,185,2233
"21355",47872,621283,621283,"Romania","Leeks, other alliaceous vegetables",2010,101,1176
"21356",47873,621287,621287,"Romania","Leeks, other alliaceous vegetables",2014,134,1905
"21361",47878,621363,621363,"Romania","Lettuce and chicory",2000,1840,20000
"21362",47879,621369,621369,"Romania","Lettuce and chicory",2006,738,4362
"21363",47880,621373,621373,"Romania","Lettuce and chicory",2010,273,2707
"21364",47881,621377,621377,"Romania","Lettuce and chicory",2014,281,3332
"21365",47882,621419,621419,"Romania","Linseed",2000,1347,994
"21366",47883,621425,621425,"Romania","Linseed",2006,290,321
"21367",47884,621429,621429,"Romania","Linseed",2010,1608,1817
"21368",47885,621433,621433,"Romania","Linseed",2014,1621,2567
"21369",47886,621475,621475,"Romania","Maize",2000,2859474,4897603
"21370",47887,621481,621481,"Romania","Maize",2006,2512944,8984729
"21371",47888,621485,621485,"Romania","Maize",2010,2094249,9042032
"21372",47889,621489,621489,"Romania","Maize",2014,2504419,11988553
"21373",47890,621531,621531,"Romania","Maize, green",2000,NA,NA
"21374",47891,621537,621537,"Romania","Maize, green",2006,NA,NA
"21375",47892,621541,621541,"Romania","Maize, green",2010,4500,12000
"21376",47893,621545,621545,"Romania","Maize, green",2014,4601,15712
"21377",47894,621587,621587,"Romania","Melons, other (inc.cantaloupes)",2000,4431,43091
"21378",47895,621593,621593,"Romania","Melons, other (inc.cantaloupes)",2006,3891,54035
"21379",47896,621597,621597,"Romania","Melons, other (inc.cantaloupes)",2010,4191,52250
"21380",47897,621601,621601,"Romania","Melons, other (inc.cantaloupes)",2014,4189,56035
"21385",47902,621697,621697,"Romania","Millet",2000,488,178
"21386",47903,621703,621703,"Romania","Millet",2006,1650,1800
"21387",47904,621707,621707,"Romania","Millet",2010,3946,5878
"21388",47905,621711,621711,"Romania","Millet",2014,0,0
"21393",47910,621809,621809,"Romania","Mustard seed",2000,2211,813
"21394",47911,621815,621815,"Romania","Mustard seed",2006,4509,3412
"21395",47912,621819,621819,"Romania","Mustard seed",2010,8953,6739
"21396",47913,621823,621823,"Romania","Mustard seed",2014,6219,5981
"21397",47914,621865,621865,"Romania","Oats",2000,223940,243830
"21398",47915,621871,621871,"Romania","Oats",2006,195542,346918
"21399",47916,621875,621875,"Romania","Oats",2010,181217,304462
"21400",47917,621879,621879,"Romania","Oats",2014,179292,381626
"21409",47926,622029,622029,"Romania","Onions, dry",2000,36819,296297
"21410",47927,622035,622035,"Romania","Onions, dry",2006,33647,390694
"21411",47928,622039,622039,"Romania","Onions, dry",2010,33766,369142
"21412",47929,622043,622043,"Romania","Onions, dry",2014,30290,386989
"21413",47930,622085,622085,"Romania","Peaches and nectarines",2000,3590,18347
"21414",47931,622091,622091,"Romania","Peaches and nectarines",2006,1973,17408
"21415",47932,622095,622095,"Romania","Peaches and nectarines",2010,1964,11241
"21416",47933,622099,622099,"Romania","Peaches and nectarines",2014,1797,24713
"21417",47934,622141,622141,"Romania","Pears",2000,6049,70632
"21418",47935,622147,622147,"Romania","Pears",2006,4421,62425
"21419",47936,622151,622151,"Romania","Pears",2010,5096,60375
"21420",47937,622155,622155,"Romania","Pears",2014,3463,61292
"21425",47942,622253,622253,"Romania","Peas, green",2000,5388,17725
"21426",47943,622259,622259,"Romania","Peas, green",2006,6067,26097
"21427",47944,622263,622263,"Romania","Peas, green",2010,5803,23313
"21428",47945,622267,622267,"Romania","Peas, green",2014,4745,19146
"21429",47946,622309,622309,"Romania","Plums and sloes",2000,95661,549627
"21430",47947,622315,622315,"Romania","Plums and sloes",2006,78940,598753
"21431",47948,622319,622319,"Romania","Plums and sloes",2010,69288,624884
"21432",47949,622323,622323,"Romania","Plums and sloes",2014,66552,495287
"21437",47954,622421,622421,"Romania","Potatoes",2000,281466,3469805
"21438",47955,622427,622427,"Romania","Potatoes",2006,283089,4015899
"21439",47956,622431,622431,"Romania","Potatoes",2010,246982,3283866
"21440",47957,622435,622435,"Romania","Potatoes",2014,202657,3519329
"21449",47966,622589,622589,"Romania","Pumpkins, squash and gourds",2000,21000,322215
"21450",47967,622595,622595,"Romania","Pumpkins, squash and gourds",2006,6638,82076
"21451",47968,622599,622599,"Romania","Pumpkins, squash and gourds",2010,5251,81625
"21452",47969,622603,622603,"Romania","Pumpkins, squash and gourds",2014,4139,62562
"21453",47970,622645,622645,"Romania","Quinces",2000,963,7000
"21454",47971,622651,622651,"Romania","Quinces",2006,1020,7656
"21455",47972,622655,622655,"Romania","Quinces",2010,839,6221
"21456",47973,622659,622659,"Romania","Quinces",2014,960,7281
"21457",47974,622701,622701,"Romania","Rapeseed",2000,57903,76126
"21458",47975,622707,622707,"Romania","Rapeseed",2006,102532,175050
"21459",47976,622711,622711,"Romania","Rapeseed",2010,527175,943033
"21460",47977,622715,622715,"Romania","Rapeseed",2014,404715,1059121
"21461",47978,622757,622757,"Romania","Raspberries",2000,151,239
"21462",47979,622763,622763,"Romania","Raspberries",2006,40,42
"21463",47980,622767,622767,"Romania","Raspberries",2010,15,31
"21464",47981,622771,622771,"Romania","Raspberries",2014,20,86
"21465",47982,622813,622813,"Romania","Rice, paddy",2000,1343,3551
"21466",47983,622819,622819,"Romania","Rice, paddy",2006,5583,18420
"21467",47984,622823,622823,"Romania","Rice, paddy",2010,12403,61588
"21468",47985,622827,622827,"Romania","Rice, paddy",2014,12719,45159
"21473",47990,622925,622925,"Romania","Rye",2000,13804,21802
"21474",47991,622931,622931,"Romania","Rye",2006,17242,35720
"21475",47992,622935,622935,"Romania","Rye",2010,14439,34281
"21476",47993,622939,622939,"Romania","Rye",2014,10157,24362
"21481",47998,623027,623027,"Romania","Sorghum",2000,1066,1479
"21482",47999,623033,623033,"Romania","Sorghum",2006,740,1331
"21483",48000,623037,623037,"Romania","Sorghum",2010,9377,18677
"21484",48001,623041,623041,"Romania","Sorghum",2014,17202,51543
"21485",48002,623083,623083,"Romania","Soybeans",2000,90708,69473
"21486",48003,623089,623089,"Romania","Soybeans",2006,177481,344909
"21487",48004,623093,623093,"Romania","Soybeans",2010,63424,149940
"21488",48005,623097,623097,"Romania","Soybeans",2014,79275,202892
"21493",48010,623171,623171,"Romania","Spinach",2000,522,3500
"21494",48011,623177,623177,"Romania","Spinach",2006,655,4467
"21495",48012,623181,623181,"Romania","Spinach",2010,211,1696
"21496",48013,623185,623185,"Romania","Spinach",2014,368,3347
"21497",48014,623227,623227,"Romania","Strawberries",2000,1626,11660
"21498",48015,623233,623233,"Romania","Strawberries",2006,2397,21612
"21499",48016,623237,623237,"Romania","Strawberries",2010,2664,21434
"21500",48017,623241,623241,"Romania","Strawberries",2014,2422,21935
"21501",48018,623283,623283,"Romania","String beans",2000,NA,NA
"21502",48019,623289,623289,"Romania","String beans",2006,NA,NA
"21503",48020,623293,623293,"Romania","String beans",2010,NA,NA
"21504",48021,623297,623297,"Romania","String beans",2014,NA,NA
"21505",48022,623337,623337,"Romania","Sugar beet",2000,44825,666870
"21506",48023,623343,623343,"Romania","Sugar beet",2006,39149,1152200
"21507",48024,623347,623347,"Romania","Sugar beet",2010,21627,837895
"21508",48025,623351,623351,"Romania","Sugar beet",2014,31268,1398570
"21509",48026,623393,623393,"Romania","Sunflower seed",2000,822150,720871
"21510",48027,623399,623399,"Romania","Sunflower seed",2006,981856,1526232
"21511",48028,623403,623403,"Romania","Sunflower seed",2010,786058,1262926
"21512",48029,623407,623407,"Romania","Sunflower seed",2014,998043,2189309
"21517",48034,623505,623505,"Romania","Tomatoes",2000,47073,628675
"21518",48035,623511,623511,"Romania","Tomatoes",2006,49967,834968
"21519",48036,623515,623515,"Romania","Tomatoes",2010,49755,768532
"21520",48037,623519,623519,"Romania","Tomatoes",2014,43852,706200
"21525",48042,623617,623617,"Romania","Triticale",2000,3004,7431
"21526",48043,623623,623623,"Romania","Triticale",2006,27356,71285
"21527",48044,623627,623627,"Romania","Triticale",2010,40677,123120
"21528",48045,623631,623631,"Romania","Triticale",2014,76713,275219
"21545",48062,623897,623897,"Romania","Watermelons",2000,39976,488026
"21546",48063,623903,623903,"Romania","Watermelons",2006,30689,587756
"21547",48064,623907,623907,"Romania","Watermelons",2010,27057,610613
"21548",48065,623911,623911,"Romania","Watermelons",2014,21554,474642
"21549",48066,623953,623953,"Romania","Wheat",2000,1928328,4434438
"21550",48067,623959,623959,"Romania","Wheat",2006,1992358,5526190
"21551",48068,623963,623963,"Romania","Wheat",2010,2152523,5811810
"21552",48069,623967,623967,"Romania","Wheat",2014,2107813,7584814
"21557",48074,624003,624003,"Russian_Federation","Apples",2000,445000,1832000
"21558",48075,624009,624009,"Russian_Federation","Apples",2006,373800,1626000
"21559",48076,624013,624013,"Russian_Federation","Apples",2010,192000,992000
"21560",48077,624017,624017,"Russian_Federation","Apples",2014,183000,1624000
"21561",48078,624028,624028,"Russian_Federation","Apricots",2000,18000,67000
"21562",48079,624034,624034,"Russian_Federation","Apricots",2006,19000,39000
"21563",48080,624038,624038,"Russian_Federation","Apricots",2010,11000,51000
"21564",48081,624042,624042,"Russian_Federation","Apricots",2014,11400,62000
"21565",48082,624053,624053,"Russian_Federation","Barley",2000,8456500,14038791
"21566",48083,624059,624059,"Russian_Federation","Barley",2006,9588300,18036511
"21567",48084,624063,624063,"Russian_Federation","Barley",2010,4939554,8350023
"21568",48085,624067,624067,"Russian_Federation","Barley",2014,9002498,20444258
"21581",48098,624153,624153,"Russian_Federation","Blueberries",2000,NA,NA
"21582",48099,624159,624159,"Russian_Federation","Blueberries",2006,600,2500
"21583",48100,624163,624163,"Russian_Federation","Blueberries",2010,500,1900
"21584",48101,624167,624167,"Russian_Federation","Blueberries",2014,500,2500
"21589",48106,624203,624203,"Russian_Federation","Buckwheat",2000,1433400,996943
"21590",48107,624209,624209,"Russian_Federation","Buckwheat",2006,1071800,865243
"21591",48108,624213,624213,"Russian_Federation","Buckwheat",2010,570101,339293
"21592",48109,624217,624217,"Russian_Federation","Buckwheat",2014,712047,661764
"21601",48118,624278,624278,"Russian_Federation","Castor oil seed",2000,2000,2000
"21602",48119,624284,624284,"Russian_Federation","Castor oil seed",2006,1200,772
"21603",48120,624288,624288,"Russian_Federation","Castor oil seed",2010,400,286
"21604",48121,624292,624292,"Russian_Federation","Castor oil seed",2014,0,0
"21605",48122,624303,624303,"Russian_Federation","Cauliflowers and broccoli",2000,838,5916
"21606",48123,624309,624309,"Russian_Federation","Cauliflowers and broccoli",2006,541,6772
"21607",48124,624313,624313,"Russian_Federation","Cauliflowers and broccoli",2010,593,4978
"21608",48125,624317,624317,"Russian_Federation","Cauliflowers and broccoli",2014,630,5644
"21613",48130,624353,624353,"Russian_Federation","Cereals, nes",2000,40000,19500
"21614",48131,624359,624359,"Russian_Federation","Cereals, nes",2006,40000,21000
"21615",48132,624363,624363,"Russian_Federation","Cereals, nes",2010,56925,27838
"21616",48133,624367,624367,"Russian_Federation","Cereals, nes",2014,42088,21717
"21621",48138,624403,624403,"Russian_Federation","Cherries",2000,25000,85000
"21622",48139,624409,624409,"Russian_Federation","Cherries",2006,28000,50000
"21623",48140,624413,624413,"Russian_Federation","Cherries",2010,16000,66500
"21624",48141,624417,624417,"Russian_Federation","Cherries",2014,16600,77000
"21625",48142,624428,624428,"Russian_Federation","Cherries, sour",2000,58000,2e+05
"21626",48143,624434,624434,"Russian_Federation","Cherries, sour",2006,58000,122000
"21627",48144,624438,624438,"Russian_Federation","Cherries, sour",2010,35000,165000
"21628",48145,624442,624442,"Russian_Federation","Cherries, sour",2014,36000,198000
"21647",48164,624570,624570,"Russian_Federation","Cucumbers and gherkins",2000,74859,948461
"21648",48165,624576,624576,"Russian_Federation","Cucumbers and gherkins",2006,65047,1004731
"21649",48166,624580,624580,"Russian_Federation","Cucumbers and gherkins",2010,66327,1161865
"21650",48167,624584,624584,"Russian_Federation","Cucumbers and gherkins",2014,69946,1820123
"21651",48168,624595,624595,"Russian_Federation","Currants",2000,50000,260000
"21652",48169,624601,624601,"Russian_Federation","Currants",2006,69000,447000
"21653",48170,624605,624605,"Russian_Federation","Currants",2010,52200,327000
"21654",48171,624609,624609,"Russian_Federation","Currants",2014,47700,372000
"21667",48184,624693,624693,"Russian_Federation","Garlic",2000,25730,178530
"21668",48185,624699,624699,"Russian_Federation","Garlic",2006,28097,240430
"21669",48186,624703,624703,"Russian_Federation","Garlic",2010,26793,213483
"21670",48187,624707,624707,"Russian_Federation","Garlic",2014,28460,256406
"21671",48188,624718,624718,"Russian_Federation","Gooseberries",2000,10000,50000
"21672",48189,624724,624724,"Russian_Federation","Gooseberries",2006,16000,65000
"21673",48190,624728,624728,"Russian_Federation","Gooseberries",2010,12300,48000
"21674",48191,624732,624732,"Russian_Federation","Gooseberries",2014,11400,55000
"21675",48192,624749,624749,"Russian_Federation","Grapes",2000,61400,278769
"21676",48193,624755,624755,"Russian_Federation","Grapes",2006,44300,234105
"21677",48194,624759,624759,"Russian_Federation","Grapes",2010,42097,324290
"21678",48195,624763,624763,"Russian_Federation","Grapes",2014,66730,528549
"21687",48204,624823,624823,"Russian_Federation","Hempseed",2000,1000,1300
"21688",48205,624829,624829,"Russian_Federation","Hempseed",2006,600,100
"21689",48206,624833,624833,"Russian_Federation","Hempseed",2010,363,71
"21690",48207,624837,624837,"Russian_Federation","Hempseed",2014,1969,520
"21699",48216,624898,624898,"Russian_Federation","Linseed",2000,87630,32691
"21700",48217,624904,624904,"Russian_Federation","Linseed",2006,84000,78982
"21701",48218,624908,624908,"Russian_Federation","Linseed",2010,226442,178213
"21702",48219,624912,624912,"Russian_Federation","Linseed",2014,441475,365088
"21707",48224,624948,624948,"Russian_Federation","Maize",2000,720900,1489399
"21708",48225,624954,624954,"Russian_Federation","Maize",2006,971000,3510351
"21709",48226,624958,624958,"Russian_Federation","Maize",2010,1025181,3084351
"21710",48227,624962,624962,"Russian_Federation","Maize",2014,2599531,11332138
"21711",48228,624973,624973,"Russian_Federation","Millet",2000,1370400,1124260
"21712",48229,624979,624979,"Russian_Federation","Millet",2006,578900,598835
"21713",48230,624983,624983,"Russian_Federation","Millet",2010,170913,133607
"21714",48231,624987,624987,"Russian_Federation","Millet",2014,401708,492829
"21719",48236,625023,625023,"Russian_Federation","Mustard seed",2000,126280,46437
"21720",48237,625029,625029,"Russian_Federation","Mustard seed",2006,84180,63990
"21721",48238,625033,625033,"Russian_Federation","Mustard seed",2010,76149,36408
"21722",48239,625037,625037,"Russian_Federation","Mustard seed",2014,156266,93159
"21727",48244,625073,625073,"Russian_Federation","Oats",2000,4075000,6002269
"21728",48245,625079,625079,"Russian_Federation","Oats",2006,3317500,4860293
"21729",48246,625083,625083,"Russian_Federation","Oats",2010,2227603,3219582
"21730",48247,625087,625087,"Russian_Federation","Oats",2014,3090744,5273812
"21743",48260,625169,625169,"Russian_Federation","Onions, dry",2000,93417,1133753
"21744",48261,625175,625175,"Russian_Federation","Onions, dry",2006,85420,1218091
"21745",48262,625179,625179,"Russian_Federation","Onions, dry",2010,88017,1536303
"21746",48263,625183,625183,"Russian_Federation","Onions, dry",2014,85993,1994253
"21747",48264,625194,625194,"Russian_Federation","Oranges",2000,NA,NA
"21748",48265,625200,625200,"Russian_Federation","Oranges",2006,100,380
"21749",48266,625204,625204,"Russian_Federation","Oranges",2010,31,130
"21750",48267,625208,625208,"Russian_Federation","Oranges",2014,34,113
"21751",48268,625219,625219,"Russian_Federation","Peaches and nectarines",2000,9000,29000
"21752",48269,625225,625225,"Russian_Federation","Peaches and nectarines",2006,9000,20000
"21753",48270,625229,625229,"Russian_Federation","Peaches and nectarines",2010,5500,28000
"21754",48271,625233,625233,"Russian_Federation","Peaches and nectarines",2014,5700,35000
"21755",48272,625244,625244,"Russian_Federation","Pears",2000,17500,88000
"21756",48273,625250,625250,"Russian_Federation","Pears",2006,15400,66500
