"","Country","Year","Area_harvested_ha","N_total_kj","N_total_t","production_kj","code_Area_Year","suitability","market","net_capital_stocks","net_capital_stocks14","Manure_kg","N_div_AreaH_kj_ha","production_div_AreaH_kj_ha","manure_area","netcap_area","netcap14_area","TFP","Nt_area"
"213","Malaysia",2000,4132623,10425449670611.7,342600,470508588034344,"Malaysia 2000",56.40091379,1720.746146,16475.81,22901.3759,50246598.66,2522719.75222799,113852288.978294,12.158524660972,0.00398676820992382,0.00554160781179411,45.1307716117666,0.0829013437712562
"214","Malaysia",2006,4850453,13286805597007.8,436629.569117454,641742339241656,"Malaysia 2006",56.40091379,1720.746146,24888.18,29368.0524,64833090.56,2739291.69028291,132305650.470514,13.3663990889098,0.00513110424943815,0.00605470301433701,48.2992194441512,0.0900183073864346
"215","Malaysia",2010,5547748,13953706309132.7,458545.188221928,672059614322556,"Malaysia 2010",56.40091379,1720.746146,39646.13,42817.8204,74927941.4,2515201.89978577,121140977.261865,13.506010258577,0.00714634658964322,0.00771805431681468,48.1635201023755,0.0826542929170409
"216","Malaysia",2014,5317036,16903326862975.6,555475.299984416,758829599206668,"Malaysia 2014",56.40091379,1720.746146,53036.36,53036.36,88618394.55,3179088.28583737,142716656.273658,16.6668787929967,0.00997479798895475,0.00997479798895475,44.8923224024484,0.104470855563968
"217","Malta",2000,4706,13940750354.9261,484.297684258602,261720343044,"Malta 2000",0,0,98.74,137.2486,1839769.409,2962335.392037,55614182.5422864,390.941225881853,0.0209817254568636,0.0291645983850404,18.7737629884118,0.102910685137824
"218","Malta",2006,3920,11786490122.1047,409.459299273312,226386556200,"Malta 2006",0,0,161.08,190.0744,1883801.464,3006757.68421038,57751672.5,480.561597959184,0.0410918367346939,0.0484883673469388,19.2072918956109,0.104453902875845
"219","Malta",2010,4081,12720015952.3429,441.889719894119,266305558932,"Malta 2010",0,0,223.78,241.6824,1611431.055,3116887.02581301,65254976.4596912,394.861812055869,0.0548345993629012,0.0592213673119334,20.9359453580677,0.108279764737593
"220","Malta",2014,4398,14343850069.5632,498.301253173748,277225905636,"Malta 2014",0,0,273.25,273.25,1427649.373,3261448.40144684,63034539.7080491,324.613318099136,0.0621305138699409,0.0621305138699409,19.3271614170213,0.113301785623863
"221","Mauritania",2000,211030,100667001126.747,3400,2429774797032,"Mauritania 2000",36.19412837,3.215294118,252.54,351.0306,7290363.184,477026.968330318,11513883.3200588,34.5465724494148,0.00119670189072644,0.00166341562810975,24.1367555389153,0.0161114533478652
"222","Mauritania",2006,254445,79262070993.2562,2677.05443055528,2245627986804,"Mauritania 2006",36.19412837,3.215294118,329.26,388.5268,8059860.357,311509.642528862,8825592.90535872,31.6762379178211,0.0012940321091002,0.00152695788873823,28.3316844824186,0.010521151645956
"223","Mauritania",2010,293039,73563283441.1796,2484.57946398044,3673700458704,"Mauritania 2010",36.19412837,3.215294118,516.27,557.5716,7994101.337,251035.812438548,12536558.1328902,27.2799911854736,0.00176177914885049,0.00190272148075853,49.9393214502375,0.00847866483294183
"224","Mauritania",2014,223913,96442539767.0637,3257.3199910382,4613006191680,"Mauritania 2014",36.19412837,3.215294118,698.53,698.53,8320983.91,430714.338904234,20601779.2253241,37.1616829304239,0.00311964914944644,0.00311964914944644,47.8316539861116,0.0145472571536186
"225","Mexico",2000,11011943,24657493687751.4,832800,474621629806764,"Mexico 2000",49.60464179,2606.495219,7624,10597.36,404202823.9,2239159.21901806,43100625.3670914,36.7058587117641,0.000692339217520468,0.000962351512353451,19.248575537202,0.0756269806336629
"226","Mexico",2006,10865372,25388162116805,857478.123227834,543270441075948,"Mexico 2006",49.60464179,2606.495219,10495.22,12384.3596,435507121.9,2336612.32370185,50000169.4443548,40.0821179339281,0.000965932873720292,0.00113980079098994,21.3985730269284,0.0789184321740511
"227","Mexico",2010,10967974,26423464884122.5,892445.186609879,586841271376752,"Mexico 2010",49.60464179,2606.495219,11276.17,12178.2636,448923684.9,2409147.29412401,53504983.8171345,40.9304111133013,0.00102809962897432,0.00111034759929227,22.2090961177986,0.0813682806514566
"228","Mexico",2014,11356231,33823463542999.3,1142378.08575826,623712621206700,"Mexico 2014",49.60464179,2606.495219,14257.29,14257.29,465186320.6,2978405.73540634,54922502.1229931,40.9630907120505,0.00125545966791271,0.00125545966791271,18.4402351466396,0.100594826378423
"229","Morocco",2000,5557066,1825771416081.42,61664.9224194234,33636868681608,"Morocco 2000",49.72109747,2152.145128,6258.74,8699.6486,25881971.23,328549.528848752,6052990.67558456,4.65748854341482,0.00112626699053061,0.00156551111683755,18.423373476731,0.0110966690731086
"230","Morocco",2006,5690142,3612117813131.1,121998.275772444,135558968134572,"Morocco 2006",49.72109747,2152.145128,10486.28,12373.8104,28399098.16,634802.754154659,23823477.1881918,4.99092960421726,0.00184288546753315,0.00217460485168911,37.528944278001,0.0214402866874753
"231","Morocco",2010,5178386,3678585414899.87,124243.200558961,115777277694360,"Morocco 2010",49.72109747,2152.145128,14650.71,15822.7668,31397743.46,710372.964645716,22357792.1179225,6.06322963564323,0.00282920392570195,0.0030555402397581,31.4733150480649,0.0239926495550855
"232","Morocco",2014,4834873,4126870397769.55,139383.901331778,103227746836500,"Morocco 2014",49.72109747,2152.145128,18610.5,18610.5,35070400.05,853563.350633936,21350663.5720318,7.25363418025665,0.00384922209952568,0.00384922209952568,25.0135664285197,0.0288288650667304
"233","Myanmar",2000,8413652,4001595539070.15,131500,281952950713776,"Myanmar 2000",51.85157828,77.39926601,1755.79,2440.5481,211300571.9,475607.445978292,33511363.5213075,25.1140137362468,0.000208683458740628,0.000290070007649473,70.4601322049888,0.0156293604727174
"234","Myanmar",2006,10735477,9922783609699.67,326081.442248587,421017406704000,"Myanmar 2006",51.85157828,77.39926601,2234.79,2637.0522,255411844.3,924298.343678597,39217391.7101215,23.7913829352902,0.000208168672896416,0.000245639034017771,42.4293649105125,0.0303741922458207
"235","Myanmar",2010,11105932,8188864828858.74,269101.590723272,458121411818316,"Myanmar 2010",51.85157828,77.39926601,6375.11,6885.1188,320458579.6,737341.52422856,41250154.5857039,28.8547219269846,0.000574027465682304,0.000619949662936888,55.9444344720199,0.0242304374566018
"236","Myanmar",2014,9730360,8427951366776.91,276958.426685145,396216303215760,"Myanmar 2014",51.85157828,77.39926601,10791.42,10791.42,395451671.3,866150.005423942,40719593.439067,40.6410113603197,0.00110904632511027,0.00110904632511027,47.0121724690593,0.0284633278404031
"237","Netherlands",2000,391100,2006760479977.63,69714.2857142857,46833494558400,"Netherlands 2000",0,0,30663.05,42621.6395,305759546.5,5131067.45072265,119748132.340578,781.793777806188,0.0784020710815648,0.108978878803375,23.3378597125463,0.178251817218833
"238","Netherlands",2006,367020,1092451173954.81,37951.4416542834,40886861101200,"Netherlands 2006",0,0,50517.64,59610.8152,274055676.6,2976543.9865806,111402269.906817,746.705020434854,0.137642744264618,0.162418438232249,37.4267171622732,0.103404287652671
"239","Netherlands",2010,365661,1130036740847.71,39257.1535094092,44500600931724,"Netherlands 2010",0,0,62902.97,67935.2076,299331912.9,3090394.49339063,121699062.606414,818.604972638591,0.172025373228209,0.185787403086465,39.3797823762273,0.107359421730535
"240","Netherlands",2014,342727,1110383765306.89,38574.414754257,43776255768408,"Netherlands 2014",0,0,69823.34,69823.34,305390706.8,3239849.10820242,127729229.878031,891.061126786043,0.203728740367698,0.203728740367698,39.4244378710896,0.112551432347778
"241","New_Zealand",2000,145516,387864033753.053,13100,13176529488000,"New_Zealand 2000",41.63025949,4684.017893,5351.3,7438.307,54287656.89,2665439.08403923,90550382.6933121,373.070019035707,0.0367746502102862,0.0511167637922978,33.9720323137497,0.0900244646636796
"242","New_Zealand",2006,125115,60184879601.6614,2032.727590524,12425785169040,"New_Zealand 2006",41.63025949,4684.017893,10465.9,12349.762,61765991.13,481036.483248702,99314911.6336171,493.673749190745,0.0836502417775646,0.0987072852975263,206.460248010482,0.0162468736004796
"243","New_Zealand",2010,143585,60769882428.2788,2052.48589849222,14992847482680,"New_Zealand 2010",41.63025949,4684.017893,13951.96,15068.1168,65806013.78,423232.805852135,104417923.060765,458.307022181983,0.0971686457499042,0.104942137409897,246.715097735703,0.0142945704529876
"244","New_Zealand",2014,150480,672199115759.571,22703.3384128029,16487264071116,"New_Zealand 2014",41.63025949,4684.017893,18477.63,18477.63,70358623.46,4467032.9330115,109564487.447608,467.561293593833,0.122791267942584,0.122791267942584,24.5273516203391,0.150872796469982
"245","Nicaragua",2000,549603,453001505070.36,15300,17611234019064,"Nicaragua 2000",66.46626683,599.3262999,354.02,492.0878,37797567.65,824234.047249305,32043555.1098957,68.7724915075063,0.000644137677559984,0.000895351371808378,38.8767671231658,0.0278382759919433
"246","Nicaragua",2006,563905,483460747391.538,16328.7524484972,21494335270104,"Nicaragua 2006",66.46626683,599.3262999,454.4,536.192,43494328.52,857344.317556216,38116943.9357764,77.1305956145095,0.000805809489187008,0.00095085519724067,44.4593183336485,0.028956566174262
"247","Nicaragua",2010,568607,432604815254.364,14611.1074672119,23378328281304,"Nicaragua 2010",66.46626683,599.3262999,555.13,599.5404,48090328.51,760815.141660873,41115090.5305492,84.5756884983829,0.000976298216518615,0.0010544020738401,54.0408415647384,0.0256963200720566
"248","Nicaragua",2014,584515,492920469559.106,16648.2519370062,24531819397920,"Nicaragua 2014",66.46626683,599.3262999,637.79,637.79,47094881.81,843298.237956436,41969529.264296,80.5708695414147,0.00109114393984757,0.00109114393984757,49.7683113461743,0.0284821637374682
"249","Nigeria",2000,27338414,2051830346495.16,69300,571589907332256,"Nigeria 2000",53.14536398,438.0735897,6044.01,8401.1739,118419834.2,75053.0131885178,20907939.5510016,4.33162780401233,0.000221081222926831,0.000307302899868295,278.57561825646,0.00253489467238297
"250","Nigeria",2006,29186000,10831637433537.7,365835.545529561,758947934880000,"Nigeria 2006",53.14536398,438.0735897,13988.87,16506.8666,147701290.5,371124.423817505,26003835.2251079,5.06068973137806,0.000479300692112657,0.000565574816692935,70.0677011704704,0.0125346243243185
"251","Nigeria",2010,26225427,9838443943033.55,332290.711274863,673046282351304,"Nigeria 2010",53.14536398,438.0735897,38209.67,41266.4436,168440596.1,375149.046878571,25663882.7025125,6.42279708543926,0.00145697036696485,0.00157352799632204,68.4098304821747,0.0126705548502552
"252","Nigeria",2014,30229446,13124656844692.3,443281.63919147,729378128575080,"Nigeria 2014",53.14536398,438.0735897,64171.71,64171.71,168390756.5,434167.958112507,24128067.9961876,5.57042151880653,0.00212282123860292,0.00212282123860292,55.5731199075156,0.0146639021830393
"253","Norway",2000,255559,815939198709.037,28345.4946376666,13758224555664,"Norway 2000",26.0885471,28586.34279,15421.77,21436.2603,49173630.09,3192762.52727956,53835805.2569622,192.415959093595,0.0603452431728094,0.0838798880102051,16.8618257064154,0.110915657979827
"254","Norway",2006,264895,96773029335.8051,3361.86738968892,14074393772160,"Norway 2006",26.0885471,28586.34279,23493.71,27722.5778,48227372.98,365325.994585799,53131972.1858095,182.06222457955,0.0886906510126654,0.104654968194945,145.437151949863,0.0126913206730551
"255","Norway",2010,244248,71809738585.5439,2494.64980139363,13760156345184,"Norway 2010",26.0885471,28586.34279,28746.56,31046.2848,46996457.39,294003.384205987,56336823.0044217,192.412864752219,0.117694146932626,0.127109678687236,191.619641238383,0.0102135935663491
"256","Norway",2014,228246,84064638320.3857,2920.38151678211,14492309429952,"Norway 2014",26.0885471,28586.34279,29891.46,29891.46,47573728.68,368307.169984953,63494253.699745,208.431817775558,0.130961594069557,0.130961594069557,172.394834730855,0.0127948858546573
"257","Pakistan",2000,14306751,39498638857133.5,1298000,484271566994484,"Pakistan 2000",37.06494661,586.9369811,32510.53,45189.6367,421731747.5,2760839.19103181,33849164.4255557,29.4778141801727,0.00227239084541277,0.00315862327512375,12.2604621578504,0.0907263990265854
"258","Pakistan",2006,14602655,48965086030841.2,1609085.36362269,516398322481380,"Pakistan 2006",37.06494661,586.9369811,56224.88,66345.3584,523635922,3353163.24537156,35363317.3201298,35.8589531835135,0.00385031900020921,0.00454337642024687,10.5462557985933,0.110191288065266
"259","Pakistan",2010,14943191,65645921780580.9,2157249.18469704,553543440003900,"Pakistan 2010",37.06494661,586.9369811,64801.9,69986.052,589769723.7,4393032.37043419,37043188.4330395,39.4674553580959,0.0043365503392147,0.00468347436635187,8.43225938473526,0.14436335483479
"260","Pakistan",2014,15744929,69250596031571.5,2275705.60023858,662375190463236,"Pakistan 2014",37.06494661,586.9369811,92135.83,92135.83,690238558.5,4398279.34642141,42069112.5671787,43.83878507804,0.00585177805501695,0.00585177805501695,9.5649023751544,0.144535780392441
"261","Paraguay",2000,2071498,461883887522.72,15600,74299069821060,"Paraguay 2000",46.56417709,283.4587156,1413.94,1965.3766,38228698.39,222970.955087922,35867314.2919086,18.4546151577264,0.000682568846313151,0.00094877069637528,160.860925934346,0.00753078207171815
"262","Paraguay",2006,3762812,1434104915513.99,48436.4951590085,118244582087364,"Paraguay 2006",46.56417709,283.4587156,1887.41,2227.1438,33448859.02,381125.848305467,31424525.6173745,8.88932506327714,0.000501595615194169,0.000591882825929119,82.4518351539048,0.0128724196582259
"263","Paraguay",2010,4659741,1685618071063.38,56931.2821229237,202132297819188,"Paraguay 2010",46.56417709,283.4587156,2403.88,2596.1904,33038017.09,361740.721439964,43378440.522593,7.0900973015453,0.000515882749706475,0.000557153369682993,119.915834606396,0.0122176923831011
"264","Paraguay",2014,5486036,1958135120366.91,66135.46976397,237513667184640,"Paraguay 2014",46.56417709,283.4587156,3235.25,3235.25,36279595.47,356930.782147057,43294223.2214007,6.6130800946257,0.000589724529696852,0.000589724529696852,121.295851708198,0.0120552380195773
"265","Philippines",2000,7191753,9734679946376.73,319900,249825954988296,"Philippines 2000",57.47327435,500.0712329,15273.78,21230.5542,140905503.6,1353589.3051912,34737838.6032301,19.592650581854,0.00212379095889417,0.00295206943286289,25.6634996080464,0.0444815054132143
"266","Philippines",2006,7392865,9938061906506.12,326583.515986533,312499305844920,"Philippines 2006",57.47327435,500.0712329,22992.4,27131.032,158002079.7,1344277.47652718,42270392.5805381,21.3722392739486,0.00311007978638863,0.00366989414793859,31.4446930180961,0.0441755011063415
"267","Philippines",2010,7506648,10578993101523.2,347645.727627324,317191146005556,"Philippines 2010",57.47327435,500.0712329,35283.08,38105.7264,164170870,1409283.22488589,42254698.2362242,21.8700637088618,0.00470024437005705,0.00507626391966161,29.9831130393578,0.0463117129812566
"268","Philippines",2014,8088630,15816351843515.9,519755.244405745,385569003865392,"Philippines 2014",57.47327435,500.0712329,44871.21,44871.21,154637075,1955380.8053423,47668023.3692717,19.1178326861286,0.0055474425211686,0.0055474425211686,24.377872197087,0.0642575126326393
"269","Poland",2000,7702960,16606074562666,463100,312655261088556,"Poland 2000",0,0,17373.84,24149.6376,388772790.8,2155804.33530305,40588976.3270945,50.4705711570617,0.0022554758170885,0.00313511138575301,18.8277644971842,0.0601197461754962
"270","Poland",2006,6249292,20588318597036.1,574154.373829133,256001350340808,"Poland 2006",0,0,23211.19,27389.2042,419884786.2,3294504.17695894,40964856.5534797,67.1891769819685,0.0037142111458386,0.00438276915208955,12.4343009913234,0.0918751074248304
"271","Poland",2010,5850971,20080141809871.4,559982.651954234,316778230308060,"Poland 2010",0,0,26645.77,28777.4316,414921129.5,3431933.23123143,54141138.3355105,70.9149181392285,0.0045540765797677,0.00491840270614912,15.775696870444,0.0957076444156421
"272","Poland",2014,5981272,21354038446304.4,595508.298313694,402225245593524,"Poland 2014",0,0,26150.87,26150.87,374853681,3570150.03602986,67247442.6164742,62.6712313033081,0.00437212519343711,0.00437212519343711,18.8360270402686,0.0995621497089071
"273","Portugal",2000,578130,2261683880369.25,78570.2518086333,23488133349636,"Portugal 2000",0,0,8622.41,11985.1499,91489120.41,3912068.01302346,40627771.1754035,158.250082870635,0.0149143099302925,0.0207308908031066,10.3852415244704,0.135904125038717
"274","Portugal",2006,345095,1114537351847.19,38718.709163928,16835064268536,"Portugal 2006",0,0,15188.85,17922.843,83933353.37,3229653.72389397,48783854.49959,243.21810912937,0.044013532505542,0.0519359683565395,15.1049798740565,0.11219724760987
"275","Portugal",2010,257477,894712097480.594,31082.042634448,14325371079480,"Portugal 2010",0,0,18424.43,19898.3844,82080058.39,3474920.46854901,55637478.6077203,318.785982398428,0.0715575760164986,0.0772821820978184,16.0111516540556,0.120717744242973
"276","Portugal",2014,264008,920184828244.1,31966.9580232491,19208229133428,"Portugal 2014",0,0,17908.73,17908.73,85892418.26,3485442.9723497,72756238.9527135,325.340210372413,0.0678340429077907,0.0678340429077907,20.8743162719616,0.121083293018579
"277","Republic_of_Korea",2000,1282407,4022309302649.44,132180.693459417,91443745856196,"Republic_of_Korea 2000",42.44285959,19310.74902,37373.11,51948.6229,84678584.8,3136530.99417692,71306337.1115379,66.0309751896239,0.0291429397999231,0.0405086863218931,22.7341407573911,0.10307234244621
"278","Republic_of_Korea",2006,1149148,1058734959495.75,34792.0337811158,81189614407500,"Republic_of_Korea 2006",42.44285959,19310.74902,47700.83,56286.9794,97877447.66,921321.674402035,70652008.6250857,85.1739268223066,0.0415097359086906,0.0489814883722549,76.6854949667183,0.0302763732618564
"279","Republic_of_Korea",2010,1064842,811766765860.59,26676.1917011414,74446908911028,"Republic_of_Korea 2010",42.44285959,19310.74902,45982.44,49661.0352,117823168.7,762335.413010184,69913573.0099188,110.648498744415,0.0431824064039548,0.0466369989162711,91.7097275251267,0.0250517839277014
"280","Republic_of_Korea",2014,973642,873557058812.333,28706.7376280899,72773077978008,"Republic_of_Korea 2014",42.44285959,19310.74902,57388.08,57388.08,115681039.8,897205.604125883,74743158.1402692,118.812705080512,0.0589416643899914,0.0589416643899914,83.3066108777697,0.0294838735675843
"281","Republic_of_Moldova",2000,1228598,66135953159.8018,2015.3895761271,32014453285440,"Republic_of_Moldova 2000",68.53050604,1472.068783,727.35,1011.0165,30273426.12,53830.4255417979,26057712.3562304,24.6406278701414,0.000592016265694719,0.000822902609315659,484.070339291621,0.00164039789754427
"282","Republic_of_Moldova",2006,1247750,790314871427.067,24083.6077448485,39404693079900,"Republic_of_Moldova 2006",68.53050604,1472.068783,446.68,527.0824,27958979.43,633392.002746598,31580599.5430976,22.4075170747345,0.000357988379082348,0.000422426287317171,49.859485762614,0.0193016291283098
"283","Republic_of_Moldova",2010,1240789,640502491527.64,19518.3101359284,42535029001752,"Republic_of_Moldova 2010",68.53050604,1472.068783,736.02,794.9016,23921038.96,516205.810599256,34280630.3100301,19.2788934782626,0.0005931870769325,0.0006406420430871,66.4088423767146,0.0157305634849506
"284","Republic_of_Moldova",2014,1325069,761542291141.354,23206.8084304727,52455526374564,"Republic_of_Moldova 2014",68.53050604,1472.068783,1018.92,1018.92,26232190.86,574718.970213139,39587014.9966258,19.7968489640917,0.000768956182659167,0.000768956182659167,68.8806478441884,0.0175136603682319
"285","Romania",2000,6460212,27275396333794.6,760639.487346273,168996027563964,"Romania 2000",0,0,7906.4,10989.896,231125613.8,4222059.01815522,26159517.2981884,35.7767846937531,0.00122386076494084,0.00170116646326777,6.19591464394508,0.117742186687724
"286","Romania",2006,6401894,26085156839547.9,727446.819945823,262081459944972,"Romania 2006",0,0,22548.48,26607.2064,238958290.3,4074599.92926279,40938112.9935878,37.3261866410159,0.00352215766146706,0.00415614604053113,10.0471490954437,0.113629938256682
"287","Romania",2010,6425564,27202474453491.8,758605.886771929,282932095104792,"Romania 2010",0,0,29392.38,31743.7704,224203155,4233476.54050163,44032258.5075477,34.8923697592927,0.00457428795355552,0.00494023098983996,10.4009690584775,0.11806059153281
"288","Romania",2014,6853749,28980441566167.9,808188.740731373,373046294108880,"Romania 2014",0,0,32206.39,32206.39,200134992.7,4228407.19235092,54429523.7699659,29.2008056758425,0.00469909096466766,0.00469909096466766,12.8723467948942,0.117919220667604
"289","Russian_Federation",2000,43288696,22117281485122.5,673989.508394626,937039005652464,"Russian_Federation 2000",44.56338886,3011.235629,24414.34,33935.9326,1343329432,510925.103521772,21646274.7145921,31.0318756656472,0.000563988806685237,0.00078394444129248,42.3668255197989,0.0155696422085485
"290","Russian_Federation",2006,45432192,22927605054608.3,698682.849870868,1176137254298808,"Russian_Federation 2006",44.56338886,3011.235629,60118.29,70939.5822,1109770435,504655.488658973,25887750.5689976,24.426962163745,0.00132325312412837,0.00156143868647148,51.297867853948,0.01537858551643
"291","Russian_Federation",2010,38680392,35472606328850.2,1080972.11301217,938020117839480,"Russian_Federation 2010",44.56338886,3011.235629,97898.85,105730.758,1136847287,917069.463227007,24250532.8756617,29.3907902226017,0.00253096840383624,0.00273344587614314,26.4435071148572,0.0279462553795259
"292","Russian_Federation",2014,49638199,35655845191506.4,1086556.03032332,1612846663557264,"Russian_Federation 2014",44.56338886,3011.235629,170745.61,170745.61,1148809437,718314.642952828,32492046.3685087,23.1436567027744,0.00343980268099574,0.00343980268099574,45.2337240891281,0.0218895135644087
"293","Saudi_Arabia",2000,631906,1746868548964.13,59000,31554985521708,"Saudi_Arabia 2000",19.17768956,3143.373114,7385.25,10265.4975,13326613.09,2764443.68144017,49936201.7795495,21.089549853934,0.0116872604469652,0.0162452920212816,18.0637435715582,0.0933683174396192
"294","Saudi_Arabia",2006,623236,399043834740.113,13477.5946728377,44142547763520,"Saudi_Arabia 2006",19.17768956,3143.373114,10058.81,11869.3958,16522377.08,640277.25410617,70827981.3160986,26.510626921423,0.0161396485440507,0.0190447852819799,110.620798820934,0.0216251864026431
"295","Saudi_Arabia",2010,299981,161708101560.836,5461.64621130012,23157106184772,"Saudi_Arabia 2010",19.17768956,3143.373114,12707.59,13724.1972,17494601.21,539061.145742017,77195242.9812955,58.3190309052907,0.0423613162166937,0.0457502215140292,143.203129350078,0.0182066404582294
"296","Saudi_Arabia",2014,253531,118759368392.768,4011.06467875229,13465559699424,"Saudi_Arabia 2014",19.17768956,3143.373114,15163.07,15163.07,21296954.42,468421.488467951,53112083.727134,84.0013821583948,0.0598075580501004,0.0598075580501004,113.385241784799,0.0158208056559249
"297","Slovakia",2000,975774,2149302934892.46,59938.439117119,36014435924832,"Slovakia 2000",0,0,3996.08,5554.5512,42945611.69,2202664.68966427,36908583.2629605,44.0118425885502,0.00409529255749794,0.00569245665492214,16.7563331069633,0.0614265589338505
"298","Slovakia",2006,964268,3370103586566.95,93983.3772906168,50009172226344,"Slovakia 2006",0,0,7827.55,9236.509,35002141.3,3494986.44211666,51862316.5202454,36.299183733153,0.00811760838273177,0.00957877789162349,14.8390608602293,0.097466033603331
"299","Slovakia",2010,932385,3485110508745.25,97190.6196439968,45142083168444,"Slovakia 2010",0,0,11664.67,12597.8436,29954671.04,3737844.89105386,48415711.5016265,32.1269336593789,0.012510572349405,0.0135114181373574,12.9528412528579,0.104238720747327
"300","Slovakia",2014,997006,3784029336424.18,105526.684171211,79758300808116,"Slovakia 2014",0,0,12280.34,12280.34,27885196.67,3795392.74229461,79997814.2640225,27.9689356633762,0.0123172177499433,0.0123172177499433,21.077611645444,0.10584357984928
"301","Slovenia",2000,107861,474070725284.254,13220.5929854558,7564201125120,"Slovenia 2000",0,0,2501.7,3477.363,23341810.76,4395200.53851025,70129158.1305569,216.406400459851,0.0231937400914139,0.0322392987270654,15.9558494580835,0.122570650980946
"302","Slovenia",2006,98991,415984323466.166,11600.7151160385,7297655578812,"Slovenia 2006",0,0,3855.83,4549.8794,20998944.84,4202243.87536408,73720394.5693245,212.129838470164,0.0389513188067602,0.045962556191977,17.5431023890629,0.117189594165515
"303","Slovenia",2010,97844,433958022130.198,12101.9545763277,8552335831776,"Slovenia 2010",0,0,4523.84,4885.7472,20795254.29,4435203.20234453,87407872.0389191,212.534793037897,0.0462352315931483,0.0499340501206001,19.7077491269653,0.123686220681163
"304","Slovenia",2014,101625,432040294224.837,12048.4741592898,9695072524572,"Slovenia 2014",0,0,4556.8,4556.8,19227820.36,4251319.00836248,95400467.6464649,189.203644378844,0.0448393603936039,0.0448393603936039,22.4402044303919,0.118558171309125
"305","South_Africa",2000,6191778,8760989892177.75,295900,261024926156604,"South_Africa 2000",41.66683332,2236.962571,14105.34,19606.4226,53778067.22,1414939.27789041,42156699.7648501,8.68539977046981,0.00227807586124696,0.00316652544713328,29.7939992362804,0.0477891810720604
"306","South_Africa",2006,4133864,9331007409508.78,315152.183309656,183766312964772,"South_Africa 2006",41.66683332,2236.962571,20634.36,24348.5448,53892156.12,2257211.99572816,44453884.5411392,13.0367511171146,0.00499154302125082,0.00589002076507597,19.6941557218682,0.0762367081523862
"307","South_Africa",2010,4655584,8928609207324.1,301561.295808147,260014427867088,"South_Africa 2010",41.66683332,2236.962571,25040.92,27044.1936,58919435.26,1917827.96902045,55850013.2028738,12.6556486275406,0.00537868503715109,0.00580897984012317,29.1214927016628,0.0647741069236742
"308","South_Africa",2014,4965597,10474864929412.5,353785.653306206,302311623057156,"South_Africa 2014",41.66683332,2236.962571,22634.63,22634.63,55837564.56,2109487.52575219,60881223.9610174,11.2448844640433,0.0045582897685817,0.0045582897685817,28.8606702897229,0.0712473552135234
"309","Spain",2000,7293317,19351360350769.6,672260.729625635,350255110810932,"Spain 2000",0,0,46960.89,65275.6371,480790280.2,2653300.32285305,48024117.2584343,65.9220324853561,0.00643889330465137,0.0089500616934654,18.0997668619717,0.0921748951301082
"310","Spain",2006,6396691,16311680763759.7,566663.129252793,267129104334192,"Spain 2006",0,0,72183.45,85176.471,505470517.7,2550018.55862034,41760514.0429938,79.0206245228978,0.0112844985008655,0.0133157082310213,16.3765529869664,0.0885869161497395
"311","Spain",2010,6211473,16484092610319.6,572652.667541757,279578881835028,"Spain 2010",0,0,82795.69,89419.3452,488805097.1,2653813.77498052,45010077.6152497,78.6939099791628,0.0133294775651444,0.0143958357703559,16.9605260322307,0.0921927323103162
"312","Spain",2014,6574438,16885215666586.2,586587.567909871,295092058625244,"Spain 2014",0,0,85719.71,85719.71,488848160.1,2568313.16480377,44884758.0014054,74.3558856437615,0.0130383327061568,0.0130383327061568,17.476357095586,0.0892224655415217
"313","Sri_Lanka",2000,929890,2592668744705.52,85200,36804492453600,"Sri_Lanka 2000",65.69102,1554.954967,1886.55,2622.3045,10449458.21,2788145.63518859,39579404.5033284,11.237305713579,0.00202878835131037,0.00282001580832141,14.1956015510112,0.0916237404424179
"314","Sri_Lanka",2006,1011033,1048059204221.72,34441.2082654363,42901784559360,"Sri_Lanka 2006",65.69102,1554.954967,2640.28,3115.5304,11528272.75,1036622.1520185,42433614.4906843,11.4024693061453,0.00261146767711835,0.00308153185899966,40.9345048319274,0.0340653650923722
"315","Sri_Lanka",2010,1180770,995916684088.145,32727.7064058361,55871484871320,"Sri_Lanka 2010",65.69102,1554.954967,4989.31,5388.4548,12585339.85,843446.805125592,47317839.0976397,10.6585870660671,0.00422547151435081,0.00456350923549887,56.1005611854726,0.0277172577265988
"316","Sri_Lanka",2014,1024195,1016737190963.69,33411.9076519146,46628845072308,"Sri_Lanka 2014",65.69102,1554.954967,7749.87,7749.87,12377249.97,992718.370001504,45527311.7641738,12.0848568583131,0.00756679148013806,0.00756679148013806,45.8612564650182,0.0326226037540845
"317","Sweden",2000,928393,2732589808378.54,94929.3892031253,63357253416000,"Sweden 2000",0,0,20845.22,28974.8558,76685526.66,2943354.6013149,68244001.6415462,82.6002852886655,0.0224530128943238,0.0312096879231102,23.1857899863847,0.102251297891222
"318","Sweden",2006,808400,2101360616123.32,73000.6674153767,51231091564800,"Sweden 2006",0,0,32829.2,38738.456,70594358.54,2599406.99668892,63373443.301336,87.3260249134092,0.0406100940128649,0.0479199109351806,24.3799618074661,0.0903026563772596
"319","Sweden",2010,866100,2334932692480.75,81114.8946131547,56669799193200,"Sweden 2010",0,0,39810.9,42995.772,67865222.63,2695915.82089915,65431011.6536197,78.3572597044221,0.0459657083477659,0.0496429650155871,24.27042088866,0.093655345356373
